recording,species,start_time,end_time
417848,SWTH,7.26,8.72
417848,SWTH,15.44,16.88
417848,SWTH,22.79,24.12
417848,SWTH,30.63,31.89
417848,SWTH,38.54,39.68
417848,SWTH,45.95,47.09
417848,SWTH,54.38,55.46
417852,SWTH,1.04,2.18
417852,SWTH,4.38,5.72
417852,SWTH,6.78,7.87
417852,SWTH,8.33,9.83
417852,SWTH,12.96,14.45
417852,SWTH,17.38,18.78
417852,SWTH,19.46,20.69
417852,SWTH,20.91,22.27
417852,SWTH,25.04,26.27
417852,SWTH,26.34,27.6
417852,SWTH,31.83,33.18
417852,SWTH,35.85,37
417852,SWTH,38.29,39.47
417852,SWTH,39.93,41.37
417852,SWTH,45.15,46.38
417852,SWTH,49.03,50.42
417852,SWTH,50.51,51.57
417852,SWTH,56.53,57.82
417855,SWTH,0,60
417894,SWTH,0.28,2.06
417894,SWTH,4.36,5.66
417894,SWTH,9.68,10.97
417894,SWTH,15.45,17.06
417894,SWTH,21.55,22.9
417894,SWTH,26.74,27.89
417894,SWTH,31.53,32.98
417894,SWTH,36.49,37.73
417894,SWTH,42.98,44.12
417894,SWTH,51.4,51.6
417894,SWTH,53.5,53.6
417894,SWTH,54.89,56.32
417898,SWTH,4.89,5.99
417898,SWTH,12.5,13.94
417898,SWTH,19.64,20.9
417898,SWTH,28.03,29.46
417898,SWTH,36.04,37.2
417898,SWTH,42.26,43.4
417898,SWTH,52.7,53.99
417904,SWTH,3.46,5.39
417904,SWTH,15.74,17.83
417904,SWTH,24.05,26.38
417904,SWTH,32.93,34.82
417904,SWTH,42.29,44.38
417904,SWTH,51.19,53.57
417904,SWTH,58.5,60
417905,SWTH,1.84,2.77
417905,SWTH,3.84,5.35
417905,SWTH,8.29,9.54
417905,SWTH,12.15,13.73
417905,SWTH,15.75,17.13
417905,SWTH,20.54,21.64
417905,SWTH,23.28,24.53
417905,SWTH,28.85,30.3
417905,SWTH,35.36,36.44
417905,SWTH,37.55,39.29
417905,SWTH,44.25,45.38
417905,SWTH,46.84,48.35
417905,SWTH,51.4,52.53
417905,SWTH,54.68,56.18
417905,SWTH,58.89,59.97
417910,SWTH,11.03,12.42
417910,SWTH,13.41,14.89
417912,SWTH,11.91,13.24
417912,SWTH,17.78,19.13
417912,SWTH,25.03,26.23
417912,SWTH,44.33,45.57
417912,SWTH,54.13,55.53
417933,SWTH,0.09,0.83
417933,SWTH,3.85,5.16
417933,SWTH,43,44.21
417933,SWTH,56.55,57.76
417951,SWTH,2.6,4.11
417951,SWTH,19.79,21.33
417951,SWTH,31.93,33.34
417951,SWTH,43.08,44.51
417951,SWTH,54.76,56.61
417954,SWTH,2.39,3.82
417954,SWTH,10.2,11.65
417954,SWTH,20.68,22.02
417954,SWTH,28.73,30.18
417954,SWTH,35.53,36.87
417954,SWTH,43.11,44.87
417954,SWTH,50.11,51.49
417954,SWTH,59,60
417956,SWTH,2.63,4.33
417956,SWTH,9.51,11.57
417956,SWTH,17.53,19.39
417956,SWTH,25.31,27.07
417956,SWTH,32.11,34
417956,SWTH,41.2,42.93
417956,SWTH,48.26,50.25
417956,SWTH,56.88,58.64
417959,SWTH,2.3,3.5
417959,SWTH,45,47.3
417961,SWTH,0.45,1.53
417962,SWTH,0.41,1.87
417962,SWTH,3.93,5.96
417962,SWTH,11.36,12.61
417962,SWTH,13.83,15.38
417962,SWTH,19.39,20.62
417962,SWTH,23.88,25.27
417962,SWTH,27.93,29.28
417962,SWTH,30.71,32.07
417962,SWTH,32.46,33.82
417962,SWTH,37.51,38.6
417962,SWTH,38.83,40.23
417962,SWTH,41.53,42.82
417962,SWTH,43.74,45.39
417962,SWTH,46.2,47.6
417962,SWTH,49.76,51.21
417962,SWTH,54.99,57.52
417969,SWTH,0.05,1.28
417969,SWTH,6.36,7.24
417969,SWTH,20.1,21.28
417969,SWTH,26.28,27.47
417969,SWTH,40.74,41.95
417969,SWTH,56.3,57.25
417991,SWTH,8.88,9.88
417991,SWTH,37,38.06
417991,SWTH,48.1,49.2
417999,SWTH,3.21,4.8
417999,SWTH,11.41,12.81
417999,SWTH,22.46,23.87
417999,SWTH,32.14,33.8
417999,SWTH,41.8,43.43
417999,SWTH,48.49,50.02
417999,SWTH,57.44,59.19
418009,SWTH,2.56,3.89
418009,SWTH,13.44,14.79
418009,SWTH,21.75,23.31
418009,SWTH,28.69,29.9
418009,SWTH,54.93,56.31
418010,SWTH,0.05,1.81
418010,SWTH,13.84,15.64
418010,SWTH,24.5,26.5
418010,SWTH,33.69,35.78
418010,SWTH,39.44,41.77
418010,SWTH,46.4,48.45
418010,SWTH,53.7,55.6
418025,SWTH,0.8,1
418026,SWTH,1.04,2.37
418026,SWTH,4.01,4.95
418026,SWTH,21.33,22.39
418026,SWTH,40.68,41.68
418035,SWTH,1.16,2.09
418035,SWTH,6.71,7.72
418035,SWTH,10.65,11.6
418035,SWTH,12.91,14.16
418035,SWTH,15.69,16.82
418035,SWTH,19.21,20.3
418035,SWTH,21.44,22.32
418035,SWTH,25.18,26.54
418035,SWTH,29.68,31.44
418035,SWTH,33.55,34.78
418035,SWTH,35.95,37.14
418035,SWTH,39.14,40.17
418035,SWTH,44.29,45.37
418035,SWTH,47.26,48.14
418035,SWTH,49.58,50.77
418035,SWTH,51.9,53.03
418035,SWTH,55.38,56.44
418035,SWTH,57,58.05
418036,SWTH,2.14,3.35
418036,SWTH,10.96,12.22
418036,SWTH,17.96,19.31
418036,SWTH,25.84,27.13
418036,SWTH,32.28,33.58
418036,SWTH,38.4,40.05
418037,SWTH,3.11,4.32
418037,SWTH,5.05,6.16
418037,SWTH,11.61,12.76
418037,SWTH,17.7,19.2
418037,SWTH,25.39,26.52
418037,SWTH,32.64,33.7
418037,SWTH,40,40.7
418037,SWTH,43.55,44.48
418037,SWTH,46.26,47.45
418037,SWTH,52.94,54.09
418043,SWTH,11,12.31
418043,SWTH,13.3,14.51
418043,SWTH,16.66,17.84
418043,SWTH,22.53,23.48
418043,SWTH,36.73,38.13
418043,SWTH,39.6,40.81
418043,SWTH,43.33,44.47
418043,SWTH,47.44,48.62
418043,SWTH,50.2,51.48
418043,SWTH,56,57.23
418043,SWTH,58.84,59.99
418046,SWTH,4.51,5.65
418046,SWTH,15.16,16.26
418046,SWTH,25.7,26.83
418046,SWTH,38.45,39.63
418046,SWTH,49.88,50.93
418055,SWTH,2.03,3.53
418055,SWTH,8.54,9.72
418055,SWTH,15.76,17.2
418055,SWTH,22.73,23.88
418055,SWTH,30.1,31.33
418055,SWTH,43.7,44.96
418071,SWTH,5.33,6.64
418071,SWTH,14.61,16
418071,SWTH,20.11,21.85
418071,SWTH,29.51,30.99
418071,SWTH,34.75,36.35
418071,SWTH,45.89,47.28
418074,SWTH,2.4,4.04
418074,SWTH,6.68,8.06
418074,SWTH,19.29,20.63
418091,SWTH,5.5,5.8
418091,SWTH,31.2,32.1
418091,SWTH,33.5,34.5
418093,SWTH,1.64,2.8
418093,SWTH,9.45,10.73
418093,SWTH,22.33,23.52
418093,SWTH,28.28,29.58
418093,SWTH,34.75,35.85
418093,SWTH,46.24,47.33
418093,SWTH,51.53,52.88
418093,SWTH,58.65,59.85
418100,SWTH,0.41,1.75
418100,SWTH,2.08,3.26
418100,SWTH,8.5,9.83
418100,SWTH,15.56,17.22
418100,SWTH,22.13,23.53
418100,SWTH,25.31,26.7
418100,SWTH,30.61,31.85
418100,SWTH,32.96,34.15
418100,SWTH,36.48,37.76
418100,SWTH,40.05,41.53
418100,SWTH,43.81,45.11
418100,SWTH,47.75,49.26
418100,SWTH,50.9,52.48
418100,SWTH,55.28,56.46
418100,SWTH,57.33,58.61
418113,SWTH,2.86,3.86
418113,SWTH,8.24,9.43
418113,SWTH,18.68,19.86
418113,SWTH,52.66,53.84
418118,SWTH,4.44,5.52
418118,SWTH,10,11.08
418118,SWTH,15.85,16.98
418118,SWTH,22.64,23.65
418118,SWTH,35.5,36.56
418118,SWTH,42.04,43.25
418118,SWTH,48.5,49.4
418118,SWTH,54.91,56.15
418121,SWTH,41.9,42.2
418135,SWTH,0.03,0.83
418135,SWTH,8.95,10.13
418135,SWTH,17.13,18.18
418135,SWTH,38.13,39.26
418135,SWTH,48.43,49.43
418135,SWTH,58.18,59.41
418140,SWTH,0.06,1.12
418140,SWTH,7.34,8.48
418140,SWTH,16.23,17.46
418140,SWTH,24.89,26.09
418140,SWTH,32.59,33.8
418140,SWTH,40.66,42.14
418140,SWTH,50.31,51.71
418141,SWTH,14.31,15.59
418141,SWTH,24.44,25.48
418141,SWTH,31.81,32.79
418141,SWTH,43.18,44.19
418141,SWTH,55.5,56.48
418155,SWTH,0.65,2.19
418155,SWTH,14.39,15.9
418155,SWTH,22.78,24.08
418155,SWTH,31.95,33.56
418155,SWTH,42.71,44.55
418155,SWTH,53.64,55.37
418160,SWTH,5.18,6.49
418160,SWTH,13.2,14.48
418160,SWTH,21.66,23.17
418160,SWTH,30.46,31.89
418160,SWTH,41.59,43.08
418160,SWTH,48.63,49.96
418161,SWTH,4.28,5.67
418161,SWTH,13.25,15
418161,SWTH,18.73,20.27
418161,SWTH,25.88,27.66
418161,SWTH,34.36,35.91
418161,SWTH,40.53,42.36
418161,SWTH,48.45,50.1
418161,SWTH,56.04,57.84
418171,SWTH,0.45,1.55
418171,SWTH,5.94,6.07
418171,SWTH,15.04,16.2
418171,SWTH,23.54,25
418171,SWTH,29.54,30.73
418171,SWTH,40.09,41.04
418171,SWTH,43.04,44.4
418171,SWTH,49.33,50.51
418171,SWTH,52.28,53.57
418171,SWTH,55.75,56.89
418171,SWTH,58.83,59.82
418172,SWTH,0.45,1.6
418172,SWTH,7.24,8.48
418172,SWTH,11.63,12.74
418172,SWTH,15.2,16.23
418172,SWTH,20.55,21.6
418175,SWTH,52.9,53.9
418184,SWTH,0.56,1.94
418184,SWTH,8.01,9.31
418184,SWTH,43.08,44.14
418184,SWTH,48.99,50.13
418186,SWTH,9.61,10.61
418186,SWTH,18.51,18.65
418186,SWTH,52.05,53.01
418192,SWTH,2.6,4.09
418192,SWTH,7.41,8.74
418192,SWTH,31.8,32.1
418192,SWTH,34.3,34.5
418192,SWTH,37.1,37.3
418192,SWTH,38.31,39.62
418192,SWTH,40,40.2
418192,SWTH,43.35,43.55
418192,SWTH,45.7,45.9
418192,SWTH,48.2,48.4
418192,SWTH,50.8,51
418192,SWTH,51.68,52.93
418192,SWTH,53.2,53.4
418192,SWTH,57.8,58
418192,SWTH,58.13,59.33
418203,SWTH,7.41,9.04
418203,SWTH,17.68,19.43
418203,SWTH,28.7,30.29
418203,SWTH,35.58,37.03
418203,SWTH,46.59,48.32
418203,SWTH,54.96,56.52
418208,SWTH,9.15,10.14
418208,SWTH,15.49,16.75
418208,SWTH,26.93,28.53
418208,SWTH,32.98,34.46
418208,SWTH,38.61,40.15
418208,SWTH,44.29,45.65
418208,SWTH,49.53,51.22
418208,SWTH,55.06,56.89
418218,SWTH,7.39,8.65
418218,SWTH,15.18,16.44
418218,SWTH,19.88,21.19
418218,SWTH,31.79,32.95
418218,SWTH,35.11,36.47
418218,SWTH,39.54,40.85
418218,SWTH,53.38,54.88
418218,SWTH,57.73,58.86
418221,SWTH,5.24,6.68
418221,SWTH,9.26,10.74
418221,SWTH,14.93,16.19
418221,SWTH,18.65,20.08
418221,SWTH,25.61,26.92
418221,SWTH,32.53,33.76
418221,SWTH,40.86,42.12
418221,SWTH,44.46,45.81
418221,SWTH,53.38,54.57
418225,SWTH,6.28,7.08
418225,SWTH,13.1,14.35
418225,SWTH,35.35,36.61
418225,SWTH,45.46,46.55
418225,SWTH,57.36,58.61
418226,SWTH,2.21,3.26
418226,SWTH,6.68,7.71
418226,SWTH,9.64,10.68
418226,SWTH,14.39,15.57
418226,SWTH,17.73,18.99
418226,SWTH,22.68,23.88
418226,SWTH,28.58,29.68
418226,SWTH,35.08,36.34
418226,SWTH,41.53,42.77
418226,SWTH,51.34,52.74
418229,SWTH,4.28,5.09
418229,SWTH,9.39,10.97
418229,SWTH,25.25,26.31
418229,SWTH,31.71,32.8
418229,SWTH,33,34.05
418229,SWTH,39.53,40.84
418229,SWTH,48.51,49.49
418243,SWTH,2.81,3.64
418243,SWTH,8.73,9.87
418243,SWTH,14.96,16.07
418243,SWTH,21.71,22.8
418243,SWTH,28.08,29.38
418243,SWTH,33.54,34.65
418243,SWTH,39.5,40.54
418243,SWTH,45.59,46.69
418243,SWTH,52.08,53.11
418243,SWTH,58.34,59.7
418256,SWTH,3,4.43
418256,SWTH,7.95,9.41
418256,SWTH,13.83,15.29
418256,SWTH,19.34,20.84
418256,SWTH,24.63,26.11
418256,SWTH,30.21,31.92
418256,SWTH,36.23,37.48
418256,SWTH,41.59,42.92
418256,SWTH,47.38,48.77
418256,SWTH,53.25,54.64
418257,SWTH,15,23
418269,SWTH,2.93,4.96
418269,SWTH,12.08,13.93
418269,SWTH,22.18,24.14
418269,SWTH,31.36,33.19
418269,SWTH,37.8,38.1
418269,SWTH,44.71,46.72
418269,SWTH,52.03,53.97
418283,SWTH,0.19,1.68
418283,SWTH,8.38,9.97
418283,SWTH,23.58,24.93
418283,SWTH,30.73,32.11
418283,SWTH,36.58,38.06
418283,SWTH,42.65,44.33
418283,SWTH,50.14,51.79
418283,SWTH,57.38,58.72
418286,SWTH,2.44,3.89
418286,SWTH,6.74,8.24
418286,SWTH,9.93,11.67
418286,SWTH,16.26,18.91
418286,SWTH,21.83,24.79
418286,SWTH,27.59,29.64
418286,SWTH,34.05,35.96
418286,SWTH,39.48,41.07
418286,SWTH,45.55,47.04
418286,SWTH,47.2,48.85
418286,SWTH,52.48,54.23
418289,SWTH,0.34,1.4
418289,SWTH,6.46,7.61
418289,SWTH,12.86,14.25
418289,SWTH,17.5,18.94
418289,SWTH,23.26,24.57
418289,SWTH,29.03,30.54
418289,SWTH,34.04,35.47
418289,SWTH,39.53,40.92
418289,SWTH,46.13,47.47
418290,SWTH,5.04,6.05
418290,SWTH,10.7,10.9
418290,SWTH,13.1,13.3
418290,SWTH,15.1,15.2
418290,SWTH,17.74,19.17
418290,SWTH,19.45,20.58
418290,SWTH,27.59,28.9
418290,SWTH,38.16,39.36
418290,SWTH,42.54,43.97
418290,SWTH,45.39,46.69
418290,SWTH,47.86,49.27
418290,SWTH,52.44,53.78
418290,SWTH,57.48,58.79
418328,SWTH,12.3,12.6
418337,SWTH,1.44,2.72
418337,SWTH,4.29,5.55
418337,SWTH,9.28,10.39
418337,SWTH,11.25,12.45
418337,SWTH,14.16,15.21
418337,SWTH,18.86,19.94
418337,SWTH,23.94,25.09
418337,SWTH,29.69,30.88
418337,SWTH,34.5,35.63
418337,SWTH,39.59,40.87
418337,SWTH,44.55,45.78
418337,SWTH,49.58,50.73
418337,SWTH,54.39,55.54
418342,SWTH,14,14.1
418342,SWTH,15.3,15.4
418342,SWTH,16.8,17
418342,SWTH,18.3,18.4
418348,SWTH,3.28,4.38
418348,SWTH,4.6,5.9
418348,SWTH,9.4,10.46
418348,SWTH,12.19,13.4
418348,SWTH,15.61,16.77
418348,SWTH,17.63,18.89
418348,SWTH,22.28,23.26
418348,SWTH,26.53,27.79
418348,SWTH,28.69,29.89
418348,SWTH,34.1,35.14
418348,SWTH,44.6,45.94
418348,SWTH,50.49,51.64
418351,SWTH,1.26,3.37
418351,SWTH,8.34,9.45
418351,SWTH,15.7,16.68
418351,SWTH,17.31,18.39
418351,SWTH,24.05,24.98
418351,SWTH,26.23,27.29
418351,SWTH,35.28,36.43
418351,SWTH,36.8,37.81
418351,SWTH,42.74,43.89
418355,SWTH,4.36,5.82
418355,SWTH,13.1,14.63
418355,SWTH,16.79,18.1
418355,SWTH,21.43,23.28
418355,SWTH,24.46,25.74
418355,SWTH,30.48,31.56
418355,SWTH,44.53,46.47
418356,SWTH,0.08,2.09
418356,SWTH,10.7,11.66
418356,SWTH,17.45,18.41
418356,SWTH,18.99,20.28
418356,SWTH,25.21,26.21
418356,SWTH,26.89,28.05
418356,SWTH,34.68,35.84
418356,SWTH,36.65,38.36
418356,SWTH,40.95,42.19
418356,SWTH,44.23,45.57
418356,SWTH,48.11,49
418356,SWTH,56.39,57.37
418357,SWTH,0.5,0.7
418357,SWTH,2.65,2.75
418357,SWTH,3.9,4
418357,SWTH,4.9,5
418357,SWTH,5.9,6
418357,SWTH,6.9,7
418357,SWTH,7.9,8
418357,SWTH,9.1,9.2
418357,SWTH,10.05,10.2
418357,SWTH,13.5,13.6
418357,SWTH,14.5,14.6
418357,SWTH,16.4,16.5
418357,SWTH,35.7,35.8
418357,SWTH,36.9,37.1
418360,SWTH,6.75,8.25
418360,SWTH,16.04,17.44
418360,SWTH,23.55,25.18
418360,SWTH,33.25,34.8
418360,SWTH,42.33,43.64
418360,SWTH,51.43,52.78
418360,SWTH,59,60
418362,SWTH,6.26,7.86
418362,SWTH,7.89,9.15
418362,SWTH,16.01,17.64
418362,SWTH,21.66,23.39
418362,SWTH,28.61,30.29
418362,SWTH,37.05,38.56
418362,SWTH,43.19,44.79
418362,SWTH,47,48.45
418362,SWTH,50,51.43
418362,SWTH,53.11,54.69
418362,SWTH,56.7,58.51
418364,SWTH,3.35,4.68
418364,SWTH,9.89,11.29
418364,SWTH,17.91,19.31
418364,SWTH,23.8,25.1
418364,SWTH,29.79,30.98
418364,SWTH,36.41,37.77
418364,SWTH,42.64,43.98
418364,SWTH,50.74,52.04
418364,SWTH,56.73,58.17
418377,SWTH,0.11,2.32
418377,SWTH,3.09,4.52
418377,SWTH,5.61,7.39
418377,SWTH,8.63,10.49
418377,SWTH,10.74,12.9
418377,SWTH,14.33,16.23
418377,SWTH,18.3,20.49
418377,SWTH,23.75,25.34
418377,SWTH,28.53,30.41
418377,SWTH,31.1,32.18
418377,SWTH,33.74,35.84
418377,SWTH,37.4,39.64
418377,SWTH,40.35,41.28
418377,SWTH,42.96,44.92
418377,SWTH,46.18,47.34
418377,SWTH,48.33,49.53
418377,SWTH,49.8,51.28
418377,SWTH,52.9,54.23
418377,SWTH,55.34,56.83
418377,SWTH,56.96,58.76
418378,SWTH,9.38,10.77
418378,SWTH,19.16,20.46
418378,SWTH,28.1,29.61
418378,SWTH,39.56,40.49
418378,SWTH,48.4,49.5
418383,SWTH,1.23,2.47
418383,SWTH,6.75,8.08
418383,SWTH,12.24,13.47
418383,SWTH,18.03,19.37
418383,SWTH,24.51,25.77
418383,SWTH,30.74,31.94
418383,SWTH,33.44,34.48
418383,SWTH,36.06,37.39
418383,SWTH,39.11,40.21
418383,SWTH,43.81,44.91
418383,SWTH,45.85,46.91
418383,SWTH,49.88,51.23
418383,SWTH,51.75,52.96
418383,SWTH,57.23,58.23
418384,SWTH,7.56,8.76
418384,SWTH,14.19,15.48
418384,SWTH,21.28,22.52
418384,SWTH,29.73,31.07
418384,SWTH,37.63,38.82
418384,SWTH,44.01,45.3
418384,SWTH,51.85,52.99
418387,SWTH,0.73,2.32
418387,SWTH,8.88,10.18
418387,SWTH,15.03,16.29
418387,SWTH,27.1,28.2
418387,SWTH,30.56,31.72
418387,SWTH,33.94,35.15
418387,SWTH,37.86,39.1
418387,SWTH,43.9,44.93
418387,SWTH,46.09,47.2
418387,SWTH,50.44,51.9
418387,SWTH,54.03,55.23
418387,SWTH,57.46,58.96
418392,SWTH,2.6,3.91
418392,SWTH,9.41,10.52
418392,SWTH,15.79,17.05
418392,SWTH,20.59,21.83
418392,SWTH,26.36,27.41
418392,SWTH,33.53,34.83
418392,SWTH,40.55,41.65
418392,SWTH,46.91,48.11
418392,SWTH,53.78,54.64
418399,SWTH,0.05,4.09
418415,SWTH,2.41,3.69
418415,SWTH,8.3,10.03
418415,SWTH,14.94,16.33
418415,SWTH,21.24,22.62
418415,SWTH,29.99,31.32
418415,SWTH,36.36,37.62
418415,SWTH,44.38,45.58
418415,SWTH,50.58,51.71
418415,SWTH,57.2,58.45
418421,SWTH,1.66,3.01
418421,SWTH,9.7,10.83
418421,SWTH,15.01,16.21
418421,SWTH,21.78,23.24
418421,SWTH,30.2,31.43
418421,SWTH,39.46,40.82
418421,SWTH,45.9,47
418421,SWTH,50.03,51.24
418421,SWTH,55.56,56.52
418421,SWTH,57.39,58.58
418422,SWTH,3.73,5.22
418422,SWTH,9.34,10.63
418422,SWTH,15.19,16.39
418422,SWTH,18.45,19.93
418422,SWTH,20.4,22.05
418422,SWTH,26.75,28.2
418422,SWTH,32.64,33.94
418422,SWTH,38.45,39.64
418422,SWTH,40.09,41.57
418422,SWTH,43.94,45.45
418422,SWTH,49.25,50.8
418422,SWTH,53.14,54.85
418422,SWTH,55.31,57.15
418422,SWTH,57.68,59.34
418427,SWTH,3.71,4.86
418427,SWTH,8.01,9.16
418427,SWTH,12.21,13.31
418427,SWTH,16.21,17.3
418427,SWTH,20.56,21.76
418427,SWTH,29.4,30.61
418427,SWTH,34.08,35.17
418427,SWTH,38.88,40.01
418427,SWTH,43.58,44.49
418427,SWTH,47.51,48.67
418427,SWTH,52.13,53.19
418427,SWTH,56.46,57.65
418440,SWTH,3.75,5.08
418440,SWTH,14.93,16.07
418440,SWTH,20.81,21.89
418440,SWTH,23.75,25.33
418440,SWTH,27.81,28.79
418440,SWTH,31.04,32
418440,SWTH,34.64,35.62
418440,SWTH,38.06,39.42
418440,SWTH,42.03,43.13
418440,SWTH,45.76,46.97
418440,SWTH,49.33,50.49
418440,SWTH,53.35,54.66
418440,SWTH,57.4,58.61
418441,SWTH,0.61,2.2
418441,SWTH,9.78,11.31
418441,SWTH,23.75,25.36
418441,SWTH,35.58,37.23
418441,SWTH,40.09,41.65
418443,SWTH,0.64,2.37
418443,SWTH,2.58,4.32
418443,SWTH,6.08,7.53
418443,SWTH,11.54,13.18
418443,SWTH,17.25,18.86
418443,SWTH,18.54,20.22
418443,SWTH,23.24,24.82
418443,SWTH,27.88,29.48
418443,SWTH,32.98,34.57
418443,SWTH,37.98,39.54
418443,SWTH,42.35,43.78
418443,SWTH,46.7,48.36
418443,SWTH,50.86,52.5
418443,SWTH,55.41,56.95
418458,SWTH,1.38,2.94
418458,SWTH,8.21,9.74
418458,SWTH,15.2,16.61
418458,SWTH,22.11,23.59
418458,SWTH,28.16,28.97
418458,SWTH,32.9,34.3
418458,SWTH,41.29,42.57
418460,SWTH,0.66,2.46
418460,SWTH,7.39,9.53
418460,SWTH,13.88,15.88
418460,SWTH,20.85,22.55
418460,SWTH,28.76,30.55
418460,SWTH,36.43,38.26
418460,SWTH,42.75,44.41
418460,SWTH,48.68,50.77
418460,SWTH,54.85,56.78
418468,SWTH,5.03,6.76
418468,SWTH,12.66,14.35
418468,SWTH,19.25,20.76
418468,SWTH,24.8,26.33
418468,SWTH,31.09,32.58
418468,SWTH,36.48,38.02
418468,SWTH,42.74,44.27
418468,SWTH,50.38,51.94
418468,SWTH,55.69,57.27
418477,SWTH,2.2,3.54
418477,SWTH,8.36,9.64
418477,SWTH,13.83,15.08
418477,SWTH,19.4,20.6
418477,SWTH,24.79,26.18
418477,SWTH,30.68,31.92
418477,SWTH,36.43,37.73
418477,SWTH,42.86,44.2
418477,SWTH,49.95,51.2
418513,SWTH,2.9,4.28
418513,SWTH,5.1,6.54
418513,SWTH,16.1,17.6
418513,SWTH,19.69,20.75
418513,SWTH,24.31,25.55
418513,SWTH,27.15,28.41
418513,SWTH,34.91,36.66
418513,SWTH,46.45,47.95
418513,SWTH,57.2,58.74
418546,SWTH,3.94,5.35
418546,SWTH,8.95,10.25
418546,SWTH,15.23,16.76
418546,SWTH,21.29,22.72
418546,SWTH,26.75,28.24
418546,SWTH,32.34,33.74
418546,SWTH,39.43,40.89
418546,SWTH,45.16,46.8
418546,SWTH,50.6,52.19
418546,SWTH,56.44,58.07
418551,SWTH,1.65,3.19
418551,SWTH,9.45,11.33
418551,SWTH,15.95,17.63
418551,SWTH,25.24,26.89
418551,SWTH,31.55,33.45
418551,SWTH,43.33,44.87
418551,SWTH,50.2,51.58
418551,SWTH,57.41,58.99
418553,SWTH,1.63,3.49
418553,SWTH,8.24,9.7
418553,SWTH,14.08,15.88
418553,SWTH,19.93,21.92
418553,SWTH,26.61,28.46
418553,SWTH,32.86,34.71
418553,SWTH,39.3,40.99
418553,SWTH,45.65,47.41
418553,SWTH,52.24,54.17
418558,SWTH,0.06,1.37
418558,SWTH,6.68,8.28
418558,SWTH,18.26,20.07
418558,SWTH,25.14,27.02
418558,SWTH,35.43,37.21
418558,SWTH,42.19,43.97
418558,SWTH,50.01,51.87
418559,SWTH,2.6,4.55
418559,SWTH,8.91,10.75
418559,SWTH,16.75,18.61
418559,SWTH,22.88,25.21
418559,SWTH,29.94,31.74
418559,SWTH,38.13,40.03
418559,SWTH,46.65,48.46
418559,SWTH,55.14,57.07
418564,SWTH,2.34,4.09
418564,SWTH,15.43,16.74
418577,SWTH,5.56,6.9
418577,SWTH,8.74,9.98
418577,SWTH,12.58,14.06
418577,SWTH,14.38,15.77
418577,SWTH,17.65,19.14
418577,SWTH,19.9,20.99
418577,SWTH,23.31,24.85
418577,SWTH,31.78,33.04
418577,SWTH,34.81,35.99
418577,SWTH,41.21,42.8
418577,SWTH,43.29,44.73
418577,SWTH,46.36,47.76
418577,SWTH,51.95,53.38
418577,SWTH,54.15,55.4
418577,SWTH,56.53,58.11
418579,SWTH,1.76,3.06
418579,SWTH,3.29,4.38
418579,SWTH,8.26,9.67
418579,SWTH,13.49,14.92
418579,SWTH,15.1,16.31
418579,SWTH,19.39,20.92
418579,SWTH,25.01,26.67
418579,SWTH,28.69,30.42
418579,SWTH,34.45,36.59
418579,SWTH,39.83,41.22
418579,SWTH,45.14,46.58
418579,SWTH,49.5,51.09
418579,SWTH,51.76,53.29
418579,SWTH,53.78,55.46
418579,SWTH,58.54,59.99
418586,SWTH,1.43,2.96
418586,SWTH,8.25,10.06
418586,SWTH,16.61,18.61
418586,SWTH,25.66,27.42
418586,SWTH,33.56,35.51
418586,SWTH,41.95,43.51
418586,SWTH,48.56,50.32
418586,SWTH,57.58,59.28
418609,SWTH,3.13,4.18
418609,SWTH,12.41,13.46
418609,SWTH,29.08,30.46
418609,SWTH,34.89,35.93
418609,SWTH,40.43,41.47
418609,SWTH,50.81,52.19
418622,SWTH,0.09,1.32
418622,SWTH,6.86,8.77
418622,SWTH,14.75,16.29
418622,SWTH,25.68,27.33
418622,SWTH,33.91,35.51
418622,SWTH,43.75,45.21
418622,SWTH,53.86,55.5
418623,SWTH,3.48,4.77
418623,SWTH,7.83,8.99
418623,SWTH,14.75,15.96
418623,SWTH,20.05,21.38
418623,SWTH,24.26,25.96
418623,SWTH,29.24,30.6
418623,SWTH,34.5,35.73
418623,SWTH,40.98,42.43
418623,SWTH,45.88,47.31
418623,SWTH,53.79,55.28
418626,SWTH,1.84,2.94
418626,SWTH,8.69,9.93
418626,SWTH,18.19,19.25
418626,SWTH,29.93,30.76
418626,SWTH,34.24,35.35
418626,SWTH,41.23,42.46
418626,SWTH,49.35,50.69
418626,SWTH,56.2,57.43
418629,SWTH,0.03,1.26
418629,SWTH,2.7,4.41
418629,SWTH,6.64,8.02
418629,SWTH,9.31,11.17
418629,SWTH,14.29,15.59
418629,SWTH,16.35,17.89
418629,SWTH,23.41,24.84
418629,SWTH,25.11,26.29
418629,SWTH,29.58,31.21
418629,SWTH,34.68,36.16
418629,SWTH,38.2,40.11
418629,SWTH,42.64,44.08
418629,SWTH,45.85,47.51
418629,SWTH,50.69,52.7
418635,SWTH,6.74,8.32
418635,SWTH,14.03,15.41
418635,SWTH,19.85,21.16
418635,SWTH,24.06,25.11
418635,SWTH,34.95,36.38
418635,SWTH,40.2,41.45
418635,SWTH,46.1,47.3
418650,SWTH,11.75,13.35
418650,SWTH,16.66,17.96
418650,SWTH,19.9,21.31
418650,SWTH,24.55,26.09
