recording,species,start_time,end_time
724419,TEWA,29.8,32.05
724419,TEWA,32.63,34.88
724419,TEWA,35.49,37.62
724419,TEWA,37.53,40.01
724419,TEWA,39.78,41.89
724419,TEWA,45.05,47
724419,TEWA,47.35,49.33
724419,TEWA,49.79,51.93
724419,TEWA,52.44,54.47
724419,TEWA,54.8,57.14
724420,TEWA,1.44,3.69
724420,TEWA,3.29,5.37
724420,TEWA,7.94,10.29
724420,TEWA,12.21,14.34
724420,TEWA,14.11,15.91
724420,TEWA,18.05,19.84
724420,TEWA,19.81,22.02
724420,TEWA,21.75,24.03
724420,TEWA,26.35,28.65
724420,TEWA,30.78,32.59
724420,TEWA,34.76,36.66
724420,TEWA,36.1,38.26
724420,TEWA,40.55,42.86
724420,TEWA,46.03,48.18
724420,TEWA,48.7,50.89
724420,TEWA,52.5,54.99
724420,TEWA,56.63,59.04
724421,TEWA,2.88,5.58
724421,TEWA,6.45,8.45
724421,TEWA,8.15,10.48
724421,TEWA,10.64,12.98
724421,TEWA,13.41,15.44
724421,TEWA,16.75,18.85
724421,TEWA,19.29,21.27
724421,TEWA,21.84,23.78
724421,TEWA,24.31,26.41
724421,TEWA,27.95,29.98
724421,TEWA,29.91,31.9
724421,TEWA,34.15,35.99
724421,TEWA,36.08,38.49
724421,TEWA,40.94,43
724421,TEWA,41.98,44.67
724421,TEWA,46.09,48.34
724421,TEWA,48.44,50.39
724421,TEWA,52.79,54.97
724421,TEWA,55.54,57.82
724421,TEWA,57.99,59.97
724422,TEWA,0.59,2.62
724422,TEWA,2.2,4.29
724422,TEWA,5.5,7.59
724422,TEWA,7.78,9.86
724422,TEWA,9.29,11.35
724422,TEWA,13.44,15.79
724422,TEWA,15.75,18.04
724422,TEWA,20.84,23.48
724422,TEWA,22.59,25
724422,TEWA,27.31,29.27
724422,TEWA,29.41,31.5
724422,TEWA,32.16,34.19
724422,TEWA,34.66,36.54
724422,TEWA,36.09,38.23
724422,TEWA,38.35,40.39
724422,TEWA,40.31,42.71
724422,TEWA,42.51,44.49
724422,TEWA,45.86,47.87
724422,TEWA,47.51,49.66
724422,TEWA,49.74,51.67
724422,TEWA,53.45,55.84
724422,TEWA,56.04,58.43
724423,TEWA,0.69,2.58
724423,TEWA,4.16,6.31
724423,TEWA,6.66,8.54
724423,TEWA,10.8,12.36
724423,TEWA,12.95,14.74
724423,TEWA,14.8,16.46
724423,TEWA,17.59,19.52
724423,TEWA,21.65,23.21
724423,TEWA,23.61,25.25
724423,TEWA,25.39,26.98
724423,TEWA,29.6,31.28
724423,TEWA,32.53,34.57
724423,TEWA,36.49,38.25
724423,TEWA,39.06,41.66
724423,TEWA,43.31,45.24
724423,TEWA,45.66,47.52
724423,TEWA,47.6,49.3
724423,TEWA,49.4,51.35
724423,TEWA,52.63,54.42
724423,TEWA,53.64,54.94
724423,TEWA,55.71,57.59
724424,TEWA,1.21,3.31
724424,TEWA,5.54,7.52
724424,TEWA,7.24,8.97
724424,TEWA,10.34,12.7
724424,TEWA,13.01,15.31
724424,TEWA,16.21,18.4
724424,TEWA,20.29,22.43
724424,TEWA,23.44,25.73
724424,TEWA,26.61,28.26
724424,TEWA,28.36,30.12
724424,TEWA,29.93,32.09
724424,TEWA,32.41,34.09
724424,TEWA,33.61,35.24
724424,TEWA,36.36,38.44
724424,TEWA,39.98,41.97
724424,TEWA,42.84,44.74
724424,TEWA,45.38,47.19
724424,TEWA,47.46,49.29
724424,TEWA,48.86,50.4
724424,TEWA,52.91,54.57
724424,TEWA,54.6,56.38
724425,TEWA,0.23,2.48
724425,TEWA,3.38,5.47
724425,TEWA,6.24,8.07
724425,TEWA,8.24,10.49
724425,TEWA,10.84,12.85
724425,TEWA,13.99,16.05
724425,TEWA,15.36,17.89
724425,TEWA,20.51,22.47
724425,TEWA,22.36,24.76
724425,TEWA,27.48,29.43
724425,TEWA,29.08,31.44
724425,TEWA,33.73,35.56
724425,TEWA,36.03,38.27
724425,TEWA,39.2,41.48
724425,TEWA,42.8,45.16
724425,TEWA,48.93,51.22
724425,TEWA,51.28,53.02
724425,TEWA,55.04,56.87
724425,TEWA,57.64,59.78
724426,TEWA,0.7,2.83
724426,TEWA,2.34,4.72
724426,TEWA,7.65,10.1
724426,TEWA,10.34,12.67
724426,TEWA,14.95,16.81
724426,TEWA,17.86,20.04
724426,TEWA,20.81,22.74
724426,TEWA,26.94,28.85
724426,TEWA,29.11,31.02
724426,TEWA,33.03,35.42
724426,TEWA,35.68,38.26
724426,TEWA,43.86,45.96
724426,TEWA,45.25,47.36
724426,TEWA,49.26,51.4
724426,TEWA,52.43,54.39
724426,TEWA,56.21,58.71
724427,TEWA,4.2,6.14
724427,TEWA,7.03,9.01
724427,TEWA,9.99,12.13
724427,TEWA,14.9,17.4
724427,TEWA,18.08,19.46
724427,TEWA,20.46,22.5
724427,TEWA,26,28.38
724427,TEWA,29.84,31.95
724427,TEWA,32.09,34
724427,TEWA,35.79,37.45
724427,TEWA,37.69,39.89
724427,TEWA,43.33,45.06
724427,TEWA,45.14,47.12
724427,TEWA,51.11,53.21
724427,TEWA,55.66,57.32
724427,TEWA,57.46,59.36
724428,TEWA,3.36,5.5
724428,TEWA,5.56,7.5
724428,TEWA,7.79,9.58
724428,TEWA,12.7,14.69
724428,TEWA,14.33,15.97
724428,TEWA,19.04,21.28
724428,TEWA,24.08,26.03
724428,TEWA,27.39,29.22
724428,TEWA,30.9,33.03
724428,TEWA,36.88,39.02
724428,TEWA,39.68,41.78
724428,TEWA,41.98,44.08
724428,TEWA,44.1,45.98
724428,TEWA,49.91,51.75
724428,TEWA,52.14,53.69
724428,TEWA,55.83,57.72
724428,TEWA,57.39,59.19
724429,TEWA,3.79,6.09
724429,TEWA,8.51,10.84
724429,TEWA,10.94,12.89
724429,TEWA,17.88,20.51
724429,TEWA,21.83,23.91
724429,TEWA,27.45,29.48
724429,TEWA,29.48,31.28
724429,TEWA,33.58,35.36
724429,TEWA,34.83,36.56
724429,TEWA,40.06,42.02
724429,TEWA,43.13,45.46
724429,TEWA,48.96,50.57
724429,TEWA,53.16,55.04
724429,TEWA,55.4,57.28
724429,TEWA,57.73,59.72
724430,TEWA,0.14,2.63
724430,TEWA,3.18,5.83
724430,TEWA,5.63,8.22
724430,TEWA,8.94,12.05
724430,TEWA,11.86,14.72
724430,TEWA,15.85,18.76
724430,TEWA,18.5,21.48
724430,TEWA,22.04,24.07
724430,TEWA,25.01,27.55
724430,TEWA,28.15,30.34
724430,TEWA,30.83,33.36
724430,TEWA,34.96,37.46
724430,TEWA,37.21,39.72
724430,TEWA,39.91,42.37
724430,TEWA,43.68,46.29
724430,TEWA,45.31,48.04
724430,TEWA,50.21,53.01
724430,TEWA,53.41,56.25
724430,TEWA,57.4,59.99
724431,TEWA,1.45,3.71
724431,TEWA,4.48,6.96
724431,TEWA,8.04,10.45
724431,TEWA,13.24,15.54
724431,TEWA,15,17.33
724431,TEWA,18.88,22.11
724431,TEWA,22.11,24.64
724431,TEWA,24.8,27.6
724431,TEWA,29.35,32.01
724431,TEWA,36.65,38.9
724431,TEWA,38.25,40.83
724431,TEWA,43.15,45.56
724431,TEWA,44.79,47.42
724431,TEWA,50.2,52.79
724431,TEWA,51.49,53.58
724431,TEWA,57.53,59.93
724432,TEWA,0.06,2.65
724432,TEWA,2.84,5.57
724432,TEWA,8.25,11
724432,TEWA,10.86,13.42
724432,TEWA,12.93,15.12
724432,TEWA,15.31,17.09
724432,TEWA,17.1,19.36
724432,TEWA,21.23,23.76
724432,TEWA,23.99,26.44
724432,TEWA,26.68,29.29
724432,TEWA,32,38
724432,TEWA,33.66,36.6
724432,TEWA,35.81,38.54
724432,TEWA,39.45,41.64
724432,TEWA,40.94,43.64
724432,TEWA,45.61,48.36
724432,TEWA,49.45,51.64
724432,TEWA,52.49,54.93
724432,TEWA,54.94,57.17
724432,TEWA,57.88,59.92
724433,TEWA,0.58,2.44
724433,TEWA,4.03,6.34
724433,TEWA,6.49,8.29
724433,TEWA,8.55,10.41
724433,TEWA,11.7,13.53
724433,TEWA,14.39,16.25
724433,TEWA,14.91,16.89
724433,TEWA,17.03,18.78
724433,TEWA,19.14,21.24
724433,TEWA,22.26,23.97
724433,TEWA,26.1,27.86
724433,TEWA,27.71,29.61
724433,TEWA,29.14,31
724433,TEWA,31.28,32.89
724433,TEWA,34.95,36.58
724433,TEWA,36.08,37.88
724433,TEWA,38.7,40.33
724433,TEWA,42.33,44.32
724433,TEWA,44.43,46.57
724433,TEWA,46.88,48.63
724433,TEWA,49.06,50.94
724433,TEWA,55.06,57.04
724433,TEWA,57.5,59.16
724434,TEWA,2.34,4.15
724434,TEWA,4.31,5.96
724434,TEWA,6.14,8.27
724434,TEWA,11.54,13.67
724434,TEWA,14.39,16.48
724434,TEWA,18.28,20.39
724434,TEWA,21.41,23.95
724434,TEWA,25.19,27.03
724434,TEWA,28.89,30.95
724434,TEWA,30.9,32.74
724434,TEWA,32.45,34.44
724434,TEWA,36.93,38.92
724434,TEWA,39.05,40.85
724434,TEWA,42.7,44.71
724434,TEWA,43.68,45.49
724434,TEWA,50.25,52.5
724434,TEWA,54.41,56.92
724434,TEWA,58.18,59.87
724435,TEWA,2.4,4.31
724435,TEWA,3.63,5.53
724435,TEWA,8.4,10.3
724435,TEWA,12.46,14.59
724435,TEWA,15.9,17.94
724435,TEWA,17.8,19.65
724435,TEWA,23.23,25.06
724435,TEWA,25.13,27.22
724435,TEWA,30.18,32.02
724435,TEWA,32.4,34.63
724435,TEWA,39.64,41.63
724435,TEWA,42.73,44.82
724435,TEWA,46.48,48.59
724435,TEWA,53.25,55.55
724435,TEWA,55.43,57.49
724436,TEWA,0.85,3.13
724436,TEWA,3.99,5.84
724436,TEWA,6.03,7.86
724436,TEWA,7.74,9.55
724436,TEWA,9.09,10.83
724436,TEWA,11.78,13.89
724436,TEWA,15.28,17.07
724436,TEWA,17.36,19.04
724436,TEWA,19.25,21.2
724436,TEWA,21.66,23.51
724436,TEWA,22.54,24.22
724436,TEWA,28.84,30.99
724436,TEWA,30.85,32.61
724436,TEWA,36.51,38.46
724436,TEWA,39.06,40.77
724436,TEWA,40.84,42.78
724436,TEWA,43.03,44.94
724436,TEWA,47.11,49.02
724436,TEWA,48.5,50.13
724436,TEWA,49.6,51.46
724436,TEWA,54.69,56.5
724436,TEWA,56.23,58.07
724436,TEWA,57.14,58.97
724437,TEWA,0.4,2.38
724437,TEWA,2.6,4.39
724437,TEWA,5.11,7.61
724437,TEWA,11.26,13.41
724437,TEWA,12.48,14.39
724437,TEWA,16.36,18.2
724437,TEWA,20.3,22.16
724437,TEWA,22.64,24.5
724437,TEWA,25,26.96
724437,TEWA,29.66,31.67
724437,TEWA,31.86,33.56
724437,TEWA,32.91,34.84
724437,TEWA,36.44,38.47
724437,TEWA,39.69,41.75
724437,TEWA,41.04,42.65
724437,TEWA,43.36,45.34
724437,TEWA,48.68,50.57
724437,TEWA,49.76,52.01
724437,TEWA,56.94,58.89
724437,TEWA,58,59.85
724438,TEWA,0.19,2.42
724438,TEWA,2.93,4.88
724438,TEWA,7.16,8.82
724438,TEWA,8.64,10.37
724438,TEWA,9.76,12.14
724438,TEWA,13.75,15.74
724438,TEWA,15.49,17.55
724438,TEWA,18.41,20.51
724438,TEWA,20.86,22.85
724438,TEWA,22.75,24.58
724438,TEWA,25.86,27.65
724438,TEWA,27.99,29.64
724438,TEWA,29.11,31.39
724438,TEWA,33.39,35.37
724438,TEWA,34.78,36.61
724438,TEWA,35.85,37.89
724438,TEWA,40.7,42.55
724438,TEWA,42.09,44.09
724438,TEWA,43.01,45.04
724438,TEWA,47.28,49.18
724438,TEWA,49.55,51.33
724438,TEWA,50.98,52.89
724438,TEWA,54,55.88
724438,TEWA,56,57.81
724438,TEWA,57.33,59.21
724439,TEWA,1.84,4.19
724439,TEWA,4.34,6.7
724439,TEWA,6.03,8.16
724439,TEWA,8.88,10.52
724439,TEWA,10.74,12.77
724439,TEWA,13.64,15.85
724439,TEWA,16.35,18.61
724439,TEWA,20.88,22.73
724439,TEWA,23.43,25.46
724439,TEWA,24.59,26.64
724439,TEWA,28.73,30.78
724439,TEWA,31.05,33.3
724439,TEWA,33.85,35.79
724439,TEWA,35.24,37.47
724439,TEWA,37.18,39.38
724439,TEWA,41.41,43.37
724439,TEWA,43.95,46.25
724439,TEWA,46.64,48.4
724439,TEWA,48.33,50.21
724439,TEWA,50.84,53.24
724439,TEWA,55.09,57.14
724440,TEWA,0.95,3
724440,TEWA,3.79,5.75
724440,TEWA,5.98,7.98
724440,TEWA,7.04,9.07
724440,TEWA,8.84,10.72
724440,TEWA,12.55,14.36
724440,TEWA,13.89,16.07
724440,TEWA,15.63,17.76
724440,TEWA,19.66,21.34
724440,TEWA,21.01,23.26
724440,TEWA,22.89,25.23
724440,TEWA,26.13,27.68
724440,TEWA,27.78,29.62
724440,TEWA,29.84,31.58
724440,TEWA,31.58,33.08
724440,TEWA,34.1,36.09
724440,TEWA,39.89,41.8
724440,TEWA,41.58,43.38
724440,TEWA,44.41,45.81
724440,TEWA,46.84,48.9
724440,TEWA,50.38,52.28
724440,TEWA,52.15,54.01
724440,TEWA,55.31,57.26
724440,TEWA,57.11,59.2
724440,TEWA,58.16,59.94
724441,TEWA,0.04,2.45
724441,TEWA,3.1,5.19
724441,TEWA,5.28,7.34
724441,TEWA,7.96,10.01
724441,TEWA,9.79,11.67
724441,TEWA,10.9,13.15
724441,TEWA,15.33,17.29
724441,TEWA,18.06,20.21
724441,TEWA,19.1,21.43
724441,TEWA,23.7,25.84
724441,TEWA,24.76,26.84
724441,TEWA,27.73,29.84
724441,TEWA,31.43,33.41
724441,TEWA,33.89,35.75
724441,TEWA,35.36,37.34
724441,TEWA,38.53,40.54
724441,TEWA,43.19,45.02
724441,TEWA,45.46,47.47
724441,TEWA,46.16,48.22
724441,TEWA,51.83,53.56
724441,TEWA,53.64,55.47
724441,TEWA,56.96,58.94
724442,TEWA,1.36,3.35
724442,TEWA,4.44,6.45
724442,TEWA,6.69,8.64
724442,TEWA,8.79,10.65
724442,TEWA,10.8,13.06
724442,TEWA,13.69,15.92
724442,TEWA,16.34,18.77
724442,TEWA,21.19,23.39
724442,TEWA,24.35,26.43
724442,TEWA,29.2,31.2
724442,TEWA,30.69,32.77
724442,TEWA,33.7,35.76
724442,TEWA,37.66,39.97
724442,TEWA,40.4,42.45
724442,TEWA,41.94,44.75
724442,TEWA,47.55,49.84
724442,TEWA,50.15,52.39
724442,TEWA,56.93,59.83
724443,TEWA,0.21,2.39
724443,TEWA,5.09,6.97
724443,TEWA,7.71,9.59
724443,TEWA,14,18
724443,TEWA,15.31,17.96
724443,TEWA,22.98,25.14
724443,TEWA,27.3,29.3
724443,TEWA,30.19,32.19
724443,TEWA,33.04,35.15
724443,TEWA,37.69,39.83
724443,TEWA,40.24,42.34
724443,TEWA,44.69,46.69
724443,TEWA,51.86,53.7
724445,TEWA,1.44,3.52
724445,TEWA,3.44,5.19
724445,TEWA,7.75,10.01
724445,TEWA,9.46,11.59
724445,TEWA,14.81,17.11
724445,TEWA,16.68,18.58
724445,TEWA,21.54,23.45
724445,TEWA,24.2,26
724445,TEWA,27.09,28.9
724445,TEWA,29.65,31.95
724445,TEWA,32.95,35.03
724445,TEWA,37.44,39.72
724445,TEWA,44.95,47.04
724445,TEWA,46.66,48.49
724445,TEWA,53.93,55.77
724445,TEWA,57,60
724446,TEWA,0,3
724446,TEWA,3,6
724446,TEWA,6.38,8.59
724446,TEWA,7.69,9.97
724446,TEWA,13.23,15.27
724446,TEWA,15.56,17.61
724446,TEWA,18.09,20.18
724446,TEWA,20.43,22.61
724446,TEWA,24,27
724446,TEWA,27.09,29.1
724446,TEWA,30.1,32.36
724446,TEWA,33.08,35.56
724446,TEWA,37.78,39.56
724446,TEWA,40.09,42.28
724446,TEWA,46.71,48.8
724446,TEWA,48.18,50.29
724446,TEWA,53.89,55.98
724446,TEWA,56.34,58.54
724447,TEWA,0.53,2.97
724447,TEWA,4.46,6.64
724447,TEWA,6.16,8.47
724447,TEWA,8.76,10.77
724447,TEWA,11.65,13.76
724447,TEWA,13.31,15.37
724447,TEWA,17.41,19.31
724447,TEWA,18.96,21.02
724447,TEWA,20.59,22.79
724447,TEWA,25.38,27.47
724447,TEWA,27.09,28.97
724447,TEWA,31.04,33.23
724447,TEWA,32.9,34.64
724447,TEWA,34.28,36.33
724447,TEWA,36.74,38.63
724447,TEWA,40.29,42.09
724447,TEWA,41.75,43.73
724447,TEWA,43.85,46.08
724447,TEWA,49.16,51.02
724447,TEWA,51.85,53.41
724448,TEWA,1.63,3.28
724448,TEWA,2.4,4.61
724448,TEWA,5.94,7.9
724448,TEWA,8.49,10.25
724448,TEWA,9.15,11.38
724448,TEWA,11.08,13.22
724448,TEWA,15.63,17.47
724448,TEWA,16.36,18.34
724448,TEWA,22.14,23.95
724448,TEWA,24.24,25.82
724448,TEWA,24.94,26.69
724448,TEWA,26.95,29.08
724448,TEWA,31.08,33.03
724448,TEWA,33.93,35.73
724448,TEWA,34.58,36.62
724448,TEWA,38.03,39.92
724448,TEWA,40.1,41.93
724448,TEWA,42.43,44.13
724448,TEWA,44.75,46.54
724448,TEWA,45.38,47.46
724448,TEWA,51.49,53.45
724448,TEWA,53.99,55.8
724448,TEWA,58.26,60
724449,TEWA,4.38,6.27
724449,TEWA,6.65,8.81
724449,TEWA,9.83,11.88
724449,TEWA,12.19,14.32
724449,TEWA,15.48,17.43
724449,TEWA,17.78,19.51
724449,TEWA,20,21.91
724449,TEWA,23.09,25.13
724449,TEWA,25.25,27.3
724449,TEWA,30.59,32.63
724449,TEWA,33.01,34.95
724449,TEWA,35.25,37.31
724449,TEWA,39.71,41.95
724449,TEWA,43.01,45.01
724449,TEWA,47.86,49.82
724449,TEWA,50.74,52.75
724449,TEWA,55.89,57.68
724450,TEWA,0.25,2.11
724450,TEWA,3.86,6.17
724450,TEWA,7.15,9.48
724450,TEWA,11.26,13.6
724450,TEWA,15.15,17.29
724450,TEWA,20.44,22.35
724450,TEWA,23.2,25.33
724450,TEWA,25.95,27.81
724450,TEWA,30.78,33.22
724450,TEWA,34.15,36.03
724450,TEWA,38.85,40.88
724450,TEWA,47.75,49.63
724450,TEWA,55.79,58.14
724450,TEWA,58.19,59.73
724451,TEWA,1.51,3.75
724451,TEWA,4.69,6.69
724451,TEWA,9.75,11.75
724451,TEWA,12.58,15.11
724451,TEWA,18.03,20.11
724451,TEWA,20.84,23.53
724451,TEWA,26.54,28.34
724451,TEWA,29.29,31.87
724451,TEWA,33.99,35.98
724451,TEWA,37.88,40.32
724451,TEWA,45.29,47.09
724451,TEWA,47.85,50.1
724451,TEWA,50.58,52.27
724451,TEWA,52.41,54.42
724451,TEWA,54.34,56.3
724451,TEWA,58.66,59.96
724452,TEWA,0.36,2.39
724452,TEWA,5.75,8.06
724452,TEWA,7.75,10.08
724452,TEWA,14.15,16.26
724452,TEWA,16.36,18.45
724452,TEWA,18.78,20.68
724452,TEWA,22.29,24.23
724452,TEWA,25,26.99
724452,TEWA,25.68,27.62
724452,TEWA,31.09,33.24
724452,TEWA,32.74,34.84
724452,TEWA,34.45,36.3
724452,TEWA,39.66,41.5
724452,TEWA,40.94,42.5
724452,TEWA,42.19,44.27
724452,TEWA,45.96,48.06
724452,TEWA,48.55,50.4
724452,TEWA,49.98,51.81
724452,TEWA,53.04,54.93
724452,TEWA,54.54,56.49
724452,TEWA,57.43,59.81
724453,TEWA,2.44,4.43
724453,TEWA,9.8,11.95
724453,TEWA,12.08,14.37
724453,TEWA,22.85,24.78
724453,TEWA,27,28.99
724453,TEWA,30.8,32.44
724453,TEWA,32.83,34.89
724453,TEWA,36.66,38.97
724453,TEWA,40.16,42.35
724453,TEWA,43.25,44.89
724453,TEWA,44.03,46.46
724453,TEWA,49.48,51.53
724453,TEWA,54.84,56.68
724453,TEWA,58.49,60
724454,TEWA,1.09,3.14
724454,TEWA,3.4,5.63
724454,TEWA,8.79,10.99
724454,TEWA,11.6,13.85
724454,TEWA,14.24,16.33
724454,TEWA,20.34,22.54
724454,TEWA,25.76,27.59
724454,TEWA,29.89,32.02
724454,TEWA,33.51,35.17
724454,TEWA,34.75,36.64
724454,TEWA,38.74,40.79
724454,TEWA,41.24,43.04
724454,TEWA,44.23,46.07
724454,TEWA,49.29,51.43
724454,TEWA,54.94,57.04
724455,TEWA,2.81,5.12
724455,TEWA,10.14,12.29
724455,TEWA,11.98,14.42
724455,TEWA,21.81,23.71
724455,TEWA,26.49,28.83
724455,TEWA,28.71,30.82
724455,TEWA,36.18,38.17
724455,TEWA,39.25,41.49
724455,TEWA,47.19,49.39
724455,TEWA,49.08,50.99
724455,TEWA,57.46,59.19
724456,TEWA,1.56,4.01
724456,TEWA,9.21,11.24
724456,TEWA,11.8,13.93
724456,TEWA,17.19,19.74
724456,TEWA,19.41,21.96
724456,TEWA,26.4,28.34
724456,TEWA,30.39,32.58
724456,TEWA,35.01,36.86
724456,TEWA,43.33,45.44
724456,TEWA,44.65,46.6
724456,TEWA,54.61,57.12
724457,TEWA,0.46,2.42
724457,TEWA,3.83,5.79
724457,TEWA,7.1,8.96
724457,TEWA,9.41,11.45
724457,TEWA,12.39,14.33
724457,TEWA,15.1,17.64
724457,TEWA,17.21,19.5
724457,TEWA,22.39,24.43
724457,TEWA,27.14,29.42
724457,TEWA,30.81,32.87
724457,TEWA,33.01,34.91
724457,TEWA,37.91,39.94
724457,TEWA,41.4,43.85
724457,TEWA,50.58,52.53
724457,TEWA,52.38,54.67
724458,TEWA,1.5,4.5
724458,TEWA,5.01,7.01
724458,TEWA,9.08,11.16
724458,TEWA,12.44,14.35
724458,TEWA,15.11,17.02
724458,TEWA,16.96,19.24
724458,TEWA,23,26.5
724458,TEWA,24.58,26.57
724458,TEWA,27.63,29.57
724458,TEWA,30,33
724458,TEWA,33.58,35.41
724458,TEWA,34.84,36.69
724458,TEWA,38.53,40.51
724458,TEWA,42.63,44.89
724458,TEWA,48.53,50.33
724458,TEWA,51.79,53.88
724459,TEWA,1.03,3.39
724459,TEWA,6.93,9.18
724459,TEWA,13.38,15.46
724459,TEWA,17.33,19.68
724459,TEWA,20.3,22.6
724459,TEWA,28.6,30.64
724459,TEWA,30.71,32.85
724459,TEWA,48.25,50.38
724459,TEWA,54.25,56.64
724459,TEWA,57,60
724460,TEWA,1.38,3.63
724460,TEWA,10.14,12.67
724460,TEWA,19.41,21.64
724460,TEWA,29.75,31.81
724460,TEWA,42.2,44.34
724460,TEWA,52.2,54.58
724460,TEWA,57,60
724461,TEWA,12.41,14.64
724461,TEWA,40.6,42.9
724461,TEWA,50.73,53.28
724461,TEWA,55.7,58.13
724462,TEWA,7.46,9.7
724462,TEWA,16.1,18.18
724462,TEWA,23.18,25.14
724462,TEWA,35.3,37.7
724462,TEWA,43.09,45.2
724462,TEWA,51.61,53.52
724463,TEWA,1.99,4.2
724463,TEWA,4.46,6.94
724463,TEWA,7.36,9.72
724463,TEWA,14.78,16.99
724463,TEWA,21.59,23.77
724463,TEWA,23.8,25.74
724463,TEWA,32.34,34.68
724463,TEWA,34.45,36.89
724463,TEWA,38.38,40.59
724463,TEWA,44.15,46.31
724463,TEWA,50.58,53.02
724463,TEWA,56.85,59.23
724465,TEWA,18.21,20.51
724465,TEWA,34.6,36.6
724465,TEWA,38.49,40.65
724465,TEWA,45.35,47.29
724465,TEWA,52.66,54.77
724466,TEWA,1.39,3.44
724466,TEWA,3.09,5.07
724466,TEWA,8.09,9.77
724466,TEWA,10.28,12.13
724466,TEWA,13.65,15.55
724466,TEWA,18.04,20.12
724466,TEWA,21.35,24.46
724466,TEWA,24.83,27.02
724466,TEWA,32.55,34.81
724466,TEWA,34.81,37
724466,TEWA,38.44,40.58
724466,TEWA,40.39,42.69
724466,TEWA,45.1,47.2
724466,TEWA,49.76,51.9
724466,TEWA,53,55
724466,TEWA,57.53,59.57
724467,TEWA,7.85,9.84
724467,TEWA,26.25,28.33
724467,TEWA,37.48,39.39
724467,TEWA,44.6,46.74
724467,TEWA,48.86,51.11
724467,TEWA,54.11,56.54
724467,TEWA,57,60
724468,TEWA,0,3
724468,TEWA,1.5,4.5
724468,TEWA,6.21,8.45
724468,TEWA,12.63,14.57
724468,TEWA,18.86,21.02
724468,TEWA,26.75,28.88
724468,TEWA,30,33
724468,TEWA,36.1,38.38
724469,TEWA,2.7,4.65
724469,TEWA,9.61,11.81
724469,TEWA,17.53,19.62
724469,TEWA,21.5,22.84
724469,TEWA,33.7,35.05
724469,TEWA,49.26,51.19
724469,TEWA,58.21,59.86
724470,TEWA,4.19,6.12
724472,TEWA,1.53,3.47
724472,TEWA,2.69,4.79
724472,TEWA,6.08,7.97
724472,TEWA,7.65,9.86
724472,TEWA,10.11,11.87
724472,TEWA,12.85,14.79
724472,TEWA,17.28,19.11
724472,TEWA,21.61,23.6
724472,TEWA,26.61,28.26
724472,TEWA,29.6,31.59
724472,TEWA,33.11,35.16
724472,TEWA,36.64,38.75
724472,TEWA,39.98,41.53
724472,TEWA,41.53,43.36
724472,TEWA,44.54,46.38
724472,TEWA,47.94,50.03
724472,TEWA,51.86,53.81
724472,TEWA,54.16,56.16
724472,TEWA,56.41,58.05
724472,TEWA,58.18,60
724473,TEWA,2.21,4
724473,TEWA,6.41,8.06
724473,TEWA,8.23,10.06
724473,TEWA,10,12.5
724473,TEWA,14.76,16.49
724473,TEWA,16.86,18.65
724473,TEWA,22.04,23.85
724473,TEWA,24,25.53
724473,TEWA,26.39,27.99
724473,TEWA,31.56,33.45
724473,TEWA,33.83,35.38
724473,TEWA,36.25,38.26
724473,TEWA,38.7,40.6
724473,TEWA,41.31,43.09
724473,TEWA,43.34,45.09
724473,TEWA,47.44,49.55
724473,TEWA,50,51.95
724473,TEWA,53.58,55.58
724473,TEWA,55.86,57.79
724473,TEWA,58.03,59.87
724493,TEWA,0.54,2.53
724493,TEWA,4.35,6.14
724493,TEWA,5.93,7.88
724493,TEWA,7.54,9.37
724493,TEWA,12.56,14.5
724493,TEWA,14.6,16.3
724493,TEWA,19.69,21.75
724493,TEWA,21.86,23.51
724493,TEWA,26.59,28.23
724493,TEWA,28.34,29.88
724493,TEWA,29.88,31.81
724493,TEWA,33.54,35.24
724493,TEWA,34.79,36.69
724493,TEWA,37.73,39.49
724493,TEWA,40.78,42.88
724493,TEWA,42.09,44.09
724493,TEWA,47.19,49.19
724493,TEWA,49.54,51.25
724493,TEWA,53.85,55.76
724493,TEWA,55.94,58.03
724493,TEWA,58.14,59.99
724494,TEWA,0.43,2.01
724494,TEWA,2.11,4
724494,TEWA,5.06,6.6
724494,TEWA,6.08,7.88
724494,TEWA,9.81,11.87
724494,TEWA,11.39,13.24
724494,TEWA,15.45,17.24
724494,TEWA,18.85,20.5
724494,TEWA,20.9,22.8
724494,TEWA,24.96,26.79
724494,TEWA,26.51,28.16
724494,TEWA,29.86,31.67
724494,TEWA,31.44,33.57
724494,TEWA,33.89,35.92
724494,TEWA,37.95,40.03
724494,TEWA,40.25,42.26
724494,TEWA,42,43.88
724494,TEWA,45.33,47.08
724494,TEWA,46.43,48.69
724494,TEWA,49.34,51.48
724494,TEWA,50.68,53.04
724494,TEWA,54.13,55.96
724494,TEWA,55.33,57.22
724494,TEWA,58.24,60
724495,TEWA,1.04,3.09
724495,TEWA,3.34,5.07
724495,TEWA,5.1,7.15
724495,TEWA,7.33,9.21
724495,TEWA,9.34,11.43
724495,TEWA,12.24,14.2
724495,TEWA,14.61,16.41
724495,TEWA,16.01,17.94
724495,TEWA,17.46,19.42
724495,TEWA,20.04,21.85
724495,TEWA,21.88,24.03
724495,TEWA,24.16,26.05
724495,TEWA,27.83,30.02
724495,TEWA,30.11,32.11
