recording,species,start_time,end_time
220788,OVEN,11.79,13.84
220788,OVEN,27.2,29.25
220788,OVEN,32.6,34.85
220788,OVEN,43.21,45.52
220788,OVEN,58.16,59.85
220792,OVEN,12.86,14.59
220792,OVEN,29.65,31.6
220795,OVEN,6.04,8.43
220795,OVEN,47.29,49.12
220800,OVEN,41.35,43.36
220801,OVEN,7.1,9.46
220801,OVEN,9.48,11.56
220801,OVEN,28.69,30.98
220801,OVEN,50.04,51.94
220802,OVEN,17.38,19.79
220802,OVEN,39.33,40.92
220803,OVEN,10.54,13.13
220803,OVEN,31.6,34.36
220803,OVEN,52.09,54.78
220807,OVEN,5.44,7.67
220807,OVEN,10.44,13.5
220807,OVEN,13.76,16.26
220807,OVEN,18.94,20.45
220807,OVEN,20.49,22.99
220807,OVEN,33.5,34.9
220807,OVEN,34.88,38.39
220807,OVEN,39.33,41.33
220807,OVEN,58.56,59.96
220809,OVEN,16.21,17.37
220817,OVEN,6.45,8.54
220817,OVEN,21.23,23.64
220817,OVEN,36.74,39.43
220817,OVEN,52.41,54.71
220818,OVEN,22.45,23.93
220820,OVEN,3.1,6.46
220820,OVEN,9.55,11.3
220820,OVEN,22.7,24.44
220820,OVEN,30.05,33.79
220820,OVEN,35.2,36.85
220820,OVEN,45.75,48.85
220820,OVEN,49.35,51.14
220821,OVEN,8.61,10.86
220821,OVEN,14.78,17.63
220821,OVEN,24.66,26.24
220821,OVEN,35.89,39.38
220821,OVEN,40.79,42.2
220821,OVEN,41.84,45.03
220821,OVEN,53.66,56.6
220822,OVEN,7.11,8.66
220822,OVEN,46.7,48.24
220822,OVEN,57.14,59.97
220824,OVEN,4.84,6.83
220824,OVEN,22.25,24.23
220824,OVEN,43.28,45.74
220825,OVEN,35.98,37.51
220825,OVEN,54.89,56.29
220829,OVEN,34.64,36.17
220829,OVEN,44.43,46.92
220829,OVEN,58.48,59.98
220832,OVEN,22.88,25.57
220840,OVEN,33.58,36.43
220843,OVEN,5.71,7.99
220843,OVEN,28.23,30.88
220843,OVEN,51.35,53.41
220845,OVEN,12.68,14.97
220845,OVEN,21.41,23.02
220845,OVEN,29.0,30.64
220845,OVEN,30.73,32.56
220845,OVEN,42.2,43.94
220845,OVEN,44.21,45.99
220845,OVEN,51.38,52.93
220845,OVEN,52.9,54.96
220849,OVEN,35.04,37.94
220851,OVEN,1.03,4.09
220851,OVEN,21.2,24.79
220851,OVEN,26.91,29.41
220851,OVEN,29.83,31.48
220851,OVEN,41.2,44.85
220851,OVEN,45.71,47.54
220851,OVEN,52.96,54.71
220852,OVEN,10.99,14.12
220852,OVEN,17.51,19.5
220852,OVEN,37.09,40.03
220852,OVEN,42.79,44.89
220852,OVEN,57.88,59.78
220856,OVEN,0.06,1.14
220856,OVEN,35.61,38.14
220859,OVEN,5.19,7.17
220862,OVEN,20.06,21.79
220864,OVEN,2.31,4.22
220864,OVEN,4.24,5.42
220864,OVEN,22.95,25.6
220864,OVEN,31.23,33.02
220864,OVEN,40.15,42.48
220864,OVEN,53.65,55.34
220864,OVEN,58.94,59.97
220865,OVEN,1.4,4.23
220865,OVEN,5.34,6.85
220865,OVEN,6.98,8.57
220865,OVEN,12.48,13.83
220865,OVEN,20.21,22.85
220865,OVEN,28.7,31.01
220865,OVEN,38.21,40.94
220865,OVEN,42.24,44.17
220865,OVEN,53.56,55.55
220865,OVEN,57.74,59.99
220867,OVEN,58.48,59.87
220870,OVEN,3.83,6.96
220870,OVEN,27.01,29.96
220870,OVEN,58.7,59.95
220871,OVEN,0.06,1.05
220871,OVEN,8.01,10.02
220871,OVEN,22.1,24.85
220871,OVEN,27.75,30.21
220871,OVEN,43.85,45.69
220871,OVEN,55.8,58.2
220875,OVEN,6.23,7.52
220875,OVEN,18.33,21.08
220875,OVEN,37.69,39.73
220875,OVEN,40.74,42.78
220876,OVEN,20.66,22.02
220876,OVEN,35.81,37.07
220876,OVEN,45.55,47.44
220878,OVEN,10.25,12.93
220878,OVEN,17.33,19.27
220878,OVEN,25.73,28.67
220878,OVEN,28.78,29.88
220878,OVEN,40.79,42.47
220878,OVEN,43.79,45.99
220878,OVEN,57.03,58.72
220879,OVEN,18.79,20.74
220879,OVEN,32.08,34.62
220879,OVEN,55.45,57.95
220880,OVEN,46.56,49.14
220881,OVEN,8.34,10.62
220881,OVEN,17.31,19.56
220881,OVEN,26.63,29.32
220881,OVEN,39.03,41.57
220881,OVEN,42.05,44.03
220881,OVEN,46.78,49.02
220881,OVEN,55.0,56.6
220884,OVEN,8.73,9.34
220884,OVEN,26.86,27.44
220886,OVEN,5.56,8.26
220886,OVEN,18.9,21.38
220886,OVEN,23.11,26.02
220886,OVEN,34.86,36.46
220886,OVEN,39.21,41.82
220886,OVEN,56.25,59.23
220887,OVEN,7.08,9.46
220887,OVEN,21.35,23.73
220887,OVEN,26.83,28.89
220887,OVEN,37.41,39.4
220887,OVEN,46.74,48.69
220887,OVEN,53.29,55.35
220888,OVEN,13.2,15.36
220888,OVEN,24.01,26.37
220888,OVEN,27.99,29.35
220888,OVEN,40.71,41.67
220888,OVEN,43.76,45.61
220888,OVEN,54.74,56.23
220889,OVEN,9.59,12.23
220889,OVEN,18.85,21.49
220889,OVEN,25.59,26.74
220889,OVEN,26.6,29.81
220889,OVEN,41.18,42.71
220889,OVEN,45.48,48.38
220893,OVEN,1.7,3.76
220893,OVEN,24.1,26.08
220893,OVEN,45.78,48.13
220895,OVEN,14.64,15.52
220895,OVEN,31.21,32.96
220895,OVEN,42.24,43.65
220895,OVEN,49.19,50.9
220897,OVEN,0.04,2.29
220897,OVEN,7.96,10.44
220897,OVEN,10.28,12.86
220897,OVEN,13.16,15.95
220897,OVEN,16.94,20.37
220897,OVEN,24.43,26.14
220897,OVEN,26.98,29.77
220897,OVEN,29.44,31.24
220897,OVEN,31.25,33.56
220897,OVEN,35.24,38.15
220897,OVEN,38.7,40.18
220897,OVEN,42.05,43.56
220897,OVEN,46.66,49.91
220897,OVEN,51.08,54.28
220899,OVEN,54.28,56.56
220905,OVEN,9.55,11.5
220913,OVEN,20.14,21.83
220913,OVEN,38.38,39.84
220913,OVEN,58.24,59.78
220919,OVEN,52.1,53.81
220921,OVEN,14.08,16.43
220921,OVEN,22.36,24.34
220921,OVEN,29.54,32.09
220921,OVEN,45.74,48.57
220922,OVEN,2.86,4.32
220922,OVEN,22.25,23.96
220922,OVEN,42.68,44.24
220925,OVEN,47.18,48.78
220926,OVEN,10.78,12.66
220926,OVEN,13.39,14.22
220926,OVEN,19.2,20.78
220926,OVEN,28.3,29.31
220926,OVEN,55.61,57.05
220929,OVEN,33.29,35.57
220929,OVEN,53.76,55.85
220936,OVEN,16.2,17.79
220936,OVEN,37.55,40.23
220936,OVEN,58.46,59.97
220942,OVEN,55.66,57.31
220952,OVEN,10.64,14.68
220952,OVEN,36.89,40.39
220952,OVEN,58.85,59.99
220953,OVEN,21.9,23.59
220953,OVEN,45.26,47.04
220954,OVEN,6.09,8.12
220954,OVEN,26.71,29.29
220955,OVEN,3.13,6.67
220955,OVEN,7.39,10.67
220955,OVEN,12.58,14.32
220955,OVEN,23.21,26.09
220955,OVEN,26.14,28.13
220955,OVEN,36.19,38.42
220955,OVEN,41.5,44.8
220955,OVEN,51.81,53.5
220955,OVEN,55.84,57.9
220955,OVEN,58.43,59.99
220956,OVEN,5.14,6.79
220956,OVEN,17.6,20.54
220956,OVEN,42.15,44.83
220957,OVEN,18.68,20.22
220959,OVEN,24.8,27.3
220959,OVEN,39.35,41.85
220959,OVEN,49.6,51.9
220960,OVEN,0.06,2.72
220960,OVEN,21.6,24.34
220960,OVEN,36.13,38.64
220960,OVEN,46.83,49.84
220963,OVEN,0.19,1.9
220963,OVEN,21.16,23.21
220963,OVEN,23.61,26.11
220963,OVEN,32.44,34.69
220963,OVEN,34.85,36.34
220967,OVEN,0.05,2.45
220967,OVEN,21.16,23.66
220967,OVEN,44.24,46.83
220969,OVEN,0.04,1.7
220969,OVEN,3.16,4.37
220969,OVEN,10.31,13.3
220969,OVEN,13.41,15.59
220969,OVEN,34.01,35.55
220969,OVEN,46.74,48.63
220970,OVEN,12.19,14.07
220970,OVEN,31.51,33.65
220970,OVEN,42.46,45.04
220970,OVEN,49.7,51.43
220970,OVEN,54.86,57.75
220973,OVEN,38.39,40.05
220974,OVEN,10.14,11.89
220974,OVEN,14.19,16.3
220974,OVEN,24.43,26.37
220974,OVEN,33.16,36.09
220974,OVEN,39.21,41.31
220974,OVEN,50.78,53.34
220974,OVEN,53.74,55.47
220976,OVEN,15.0,16.84
220976,OVEN,23.7,25.45
220976,OVEN,46.88,49.29
220980,OVEN,0.35,1.9
220980,OVEN,23.6,24.89
220980,OVEN,45.0,46.9
220981,OVEN,14.79,17.83
220981,OVEN,38.83,41.92
220981,OVEN,58.63,59.99
233191,OVEN,5.84,8.84
233191,OVEN,27.46,30.69
233191,OVEN,48.29,50.24
233214,OVEN,52.85,54.75
233219,OVEN,0.01,1.67
233219,OVEN,12.69,14.99
233219,OVEN,15.33,17.47
233219,OVEN,24.69,27.25
233219,OVEN,28.89,30.73
233219,OVEN,37.49,40.55
233219,OVEN,42.33,45.32
233219,OVEN,45.73,47.96
233219,OVEN,49.9,53.33
233219,OVEN,56.36,58.92
233219,OVEN,59.58,59.99
233240,OVEN,1.33,2.79
233240,OVEN,16.95,18.81
233240,OVEN,36.29,38.38
233240,OVEN,53.9,55.75
233305,OVEN,15.79,17.73
233305,OVEN,40.1,41.4
233375,OVEN,52.53,54.64
233434,OVEN,4.73,6.88
233434,OVEN,6.5,8.55
233434,OVEN,29.45,31.4
233434,OVEN,31.06,32.35
233434,OVEN,48.51,50.91
233459,OVEN,13.76,15.99
233459,OVEN,16.03,18.39
233459,OVEN,28.19,29.8
233459,OVEN,29.91,32.82
233459,OVEN,36.21,38.99
233459,OVEN,47.36,50.05
233461,OVEN,28.21,30.05
233461,OVEN,53.63,54.98
233530,OVEN,17.38,18.92
233530,OVEN,35.1,37.04
233530,OVEN,52.35,54.55
233532,OVEN,25.74,27.94
233536,OVEN,1.93,5.12
233536,OVEN,22.89,26.14
233536,OVEN,26.19,28.25
234025,OVEN,15.83,18.89
234025,OVEN,18.69,19.94
234025,OVEN,30.24,31.79
234025,OVEN,40.44,42.48
234025,OVEN,48.59,50.59
234025,OVEN,51.44,52.92
234025,OVEN,59.18,59.93
234026,OVEN,7.64,8.99
234026,OVEN,8.33,10.96
234026,OVEN,23.05,25.43
234026,OVEN,27.85,29.95
234026,OVEN,30.33,32.84
234026,OVEN,37.76,40.22
234026,OVEN,47.44,49.09
234026,OVEN,52.84,55.34
234030,OVEN,1.74,2.97
234030,OVEN,21.68,23.04
234030,OVEN,38.69,39.97
234109,OVEN,0.06,1.89
234109,OVEN,9.49,11.89
234109,OVEN,40.33,42.96
234109,OVEN,56.59,59.04
234126,OVEN,0.04,0.74
234126,OVEN,12.95,15.36
234126,OVEN,26.76,29.14
234126,OVEN,40.83,43.56
234126,OVEN,54.21,56.79
234137,OVEN,7.31,8.99
234137,OVEN,35.64,38.19
234137,OVEN,56.91,58.96
234176,OVEN,3.19,5.13
234176,OVEN,16.23,18.43
234176,OVEN,28.19,30.88
234182,OVEN,0.04,1.45
234182,OVEN,1.43,3.01
234182,OVEN,8.03,10.72
234182,OVEN,16.75,19.85
234182,OVEN,26.88,29.52
234182,OVEN,29.03,31.44
234182,OVEN,36.41,38.61
234182,OVEN,43.64,45.99
234182,OVEN,54.58,56.97
234182,OVEN,57.43,59.48
234193,OVEN,6.83,8.24
234193,OVEN,30.73,32.52
234193,OVEN,39.34,41.02
234193,OVEN,51.59,53.58
733590,OVEN,43.16,46.21
