recording,species,start_time,end_time
525084,RUGR,30.5,37.55
525115,RUGR,6.25,16.05
525168,RUGR,1.35,9.25
525182,RUGR,48.1,55.85
525183,RUGR,15.35,23.25
525194,RUGR,0.1,4.8
525206,RUGR,6.75,19.25
525211,RUGR,54.7,59.8
525216,RUGR,45.05,55.85
525217,RUGR,37.9,48.6
525230,RUGR,34.35,43.55
525231,RUGR,11.05,18.8
525233,RUGR,31.3,41.9
525238,RUGR,53.85,59.65
525246,RUGR,24.6,32.7
525257,RUGR,1.5,9.4
525258,RUGR,18.3,27.2
525263,RUGR,50.05,59.9
525264,RUGR,12.25,21
525264,RUGR,46.65,57.15
525269,RUGR,1.55,13.5
525269,RUGR,37.3,45.75
525272,RUGR,36.1,44.8
525277,RUGR,31.35,41
525279,RUGR,39.6,48.5
525283,RUGR,0.2,8.4
525285,RUGR,30.7,39.55
525286,RUGR,0.65,7.45
525286,RUGR,30.8,37.05
525287,RUGR,37.75,46.95
525288,RUGR,10.2,21
525293,RUGR,26.35,34.7
525299,RUGR,14.1,25.05
525299,RUGR,48.15,56
525393,RUGR,20.55,27.2
525401,RUGR,49.95,56.35
525407,RUGR,0.25,6
525419,RUGR,9.45,18
525419,RUGR,45.3,52.25
525420,RUGR,7.4,15.95
525420,RUGR,21.15,29.1
525424,RUGR,8.6,15.25
525425,RUGR,43.25,53.25
525426,RUGR,14.95,21.85
525472,RUGR,19.45,28.55
525494,RUGR,15.8,24.55
525498,RUGR,11.95,22.7
525507,RUGR,12.15,21.7
525518,RUGR,2.35,8.95
525521,RUGR,0.15,8.2
525522,RUGR,1,11.25
525526,RUGR,2.85,8.85
525526,RUGR,33.2,44
525527,RUGR,0.1,8.15
525589,RUGR,15.1,23
525594,RUGR,18.85,27.05
525603,RUGR,29,36.4
525603,RUGR,49.15,55.05
525607,RUGR,24.2,31.8
525612,RUGR,18.65,29.55
525614,RUGR,23.6,32
525614,RUGR,32.4,41.35
525617,RUGR,7.05,15.4
525618,RUGR,1.8,9
525618,RUGR,28.3,37.7
525619,RUGR,3.35,12.05
525619,RUGR,12.45,20.8
525619,RUGR,21,27.55
525619,RUGR,34.85,42.85
525622,RUGR,47.55,57.05
525635,RUGR,27.8,39.95
525638,RUGR,47.4,56.35
525639,RUGR,17.95,26.9
525640,RUGR,19.7,31.6
525643,RUGR,27.8,39.2
525649,RUGR,0.2,7.05
525649,RUGR,44.7,52.65
525651,RUGR,0.8,9.6
525651,RUGR,29.95,38.35
525660,RUGR,29.1,35.6
525664,RUGR,35.2,47.1
525665,RUGR,55.05,59.95
525707,RUGR,44.1,51.55
525746,RUGR,20.95,29.75
525748,RUGR,51.4,59.75
525752,RUGR,0.05,4.15
525768,RUGR,38.25,49.9
525773,RUGR,18.65,26.1
525776,RUGR,5.45,17.2
525825,RUGR,37.1,49.1
525826,RUGR,4.4,14.35
525826,RUGR,33.75,45.8
525827,RUGR,0.2,7.4
525827,RUGR,35.7,44.85
525828,RUGR,27.9,35.75
525829,RUGR,44.55,55.75
525830,RUGR,46.2,57.55
525831,RUGR,53.85,59.8
525832,RUGR,0.15,11.15
525849,RUGR,8.65,20.6
525851,RUGR,35.45,42.3
525856,RUGR,0.15,5.15
525859,RUGR,4.25,14.6
525886,RUGR,22.5,34.55
525887,RUGR,12.95,22.1
525888,RUGR,44.05,54.9
525895,RUGR,28.5,35.85
525897,RUGR,8.7,19.15
525897,RUGR,24.6,34.2
525898,RUGR,9.5,20.5
525899,RUGR,23.6,33.2
525903,RUGR,18.95,29.75
525907,RUGR,8.35,18.65
525920,RUGR,5.1,13.1
526029,RUGR,36.85,44.1
526047,RUGR,38.45,51.25
526047,RUGR,50.8,59.65
526087,RUGR,4.45,12.7
526115,RUGR,16.05,25.3
526119,RUGR,24.35,31.4
526122,RUGR,0.25,5.5
526124,RUGR,20.35,26.9
526124,RUGR,48.2,56.7
526138,RUGR,21.35,31.25
526139,RUGR,35,42.6
526140,RUGR,4.65,14.1
527098,RUGR,15.6,24.55
527576,RUGR,22.45,30.65
527581,RUGR,6.3,16.65
527583,RUGR,0.05,6.65
527583,RUGR,16.8,23.3
527583,RUGR,42.7,52.2
527587,RUGR,0.05,6.75
527587,RUGR,25.5,43.95
527587,RUGR,44.2,55.25
527587,RUGR,55.5,59.9
527590,RUGR,1.25,9.45
527590,RUGR,45.45,55.1
527591,RUGR,33.8,45.7
527593,RUGR,34.25,41.3
527594,RUGR,0.3,7.9
527594,RUGR,56.45,59.5
527599,RUGR,37.2,46.8
527600,RUGR,16,27.2
527600,RUGR,38,49.3
527600,RUGR,55.6,59.7
527602,RUGR,32.6,43.5
527603,RUGR,29.7,42.15
527603,RUGR,41.9,48.05
527603,RUGR,52.55,59.7
527604,RUGR,37.85,48.35
527605,RUGR,0.2,6.6
527605,RUGR,32.95,41.15
527610,RUGR,3,13.8
527612,RUGR,34.25,44.85
527616,RUGR,2.45,12.65
527616,RUGR,41.75,53
527621,RUGR,28.6,35.4
527624,RUGR,9.5,18
527631,RUGR,0,3.6
527631,RUGR,35,46.7
527635,RUGR,21.75,30.4
527636,RUGR,15.95,27.95
527638,RUGR,39,51.25
527645,RUGR,32.25,42.85
527646,RUGR,20.75,31.25
527648,RUGR,3.35,15.05
527650,RUGR,32.15,43.95
527664,RUGR,24.25,32.4
527668,RUGR,53.15,59.05
527726,RUGR,27.45,34.85
527727,RUGR,21.95,31.65
527728,RUGR,8.3,19.45
527728,RUGR,51.85,59.9
527729,RUGR,42.15,52.15
527729,RUGR,52.5,59
527730,RUGR,22.7,31.2
527731,RUGR,22.85,37.25
527734,RUGR,0.15,5.05
527734,RUGR,8.4,14.9
527734,RUGR,30.85,38.3
527734,RUGR,41.8,53.2
527735,RUGR,44.35,51.9
527737,RUGR,0.2,5.2
527739,RUGR,47.7,54.3
527743,RUGR,9,15.85
527745,RUGR,0.25,4.8
527746,RUGR,0.2,5.4
527746,RUGR,52,59.9
527747,RUGR,31.9,38.55
527754,RUGR,8.05,21.15
527754,RUGR,21.4,27.35
527754,RUGR,45.25,51.8
527754,RUGR,54.35,59.95
527759,RUGR,0.05,4.85
527759,RUGR,42.25,49.5
527760,RUGR,28.2,36.4
527761,RUGR,41.85,49.7
527764,RUGR,46.45,51.25
527768,RUGR,12.8,20.25
527768,RUGR,37.7,48.7
527772,RUGR,0.5,11.15
527774,RUGR,0.3,9.45
527779,RUGR,39.45,47.05
527784,RUGR,0.25,9.25
527784,RUGR,16.5,23.6
527784,RUGR,46.9,54.05
527788,RUGR,21.2,28.5
527790,RUGR,27.4,39.3
527802,RUGR,8.25,14.6
527802,RUGR,31.45,38.9
527806,RUGR,12.85,20.35
527806,RUGR,49,53.75
527816,RUGR,13.45,22.25
527818,RUGR,6.1,13.3
527828,RUGR,39.3,45.9
527869,RUGR,30,36.05
527878,RUGR,6.15,13.85
527897,RUGR,0.1,5.35
527923,RUGR,23.05,29.95
527923,RUGR,36.9,44.55
527923,RUGR,44.95,50.2
527928,RUGR,12.3,18.6
527965,RUGR,0.3,10.75
527965,RUGR,27.1,33.2
527965,RUGR,49.1,57.9
527970,RUGR,6.7,18.45
527970,RUGR,37.4,44.35
527971,RUGR,17.2,28.95
527975,RUGR,34.55,41.55
527976,RUGR,0.05,4.75
527976,RUGR,24.95,34.1
527978,RUGR,1.15,10
527980,RUGR,0.15,4.45
527980,RUGR,37.15,52.3
527981,RUGR,15.65,29.45
528000,RUGR,30.5,39.75
528014,RUGR,0.05,5.55
528014,RUGR,53.15,59.55
528018,RUGR,34.15,42.55
528020,RUGR,0.05,3.1
528020,RUGR,44.95,50.7
528022,RUGR,49.55,58.3
528041,RUGR,4.85,11.9
528046,RUGR,21.9,29.1
528046,RUGR,32.4,40.5
528051,RUGR,3.05,10.75
528067,RUGR,11.35,19.3
528070,RUGR,5.45,11.45
528071,RUGR,4.7,13.35
528071,RUGR,34.65,44.7
528071,RUGR,44.85,51.9
528072,RUGR,0.1,2.5
528072,RUGR,22.45,32.1
528072,RUGR,48.3,52.7
528072,RUGR,56.15,59.95
528073,RUGR,0.1,4.3
528078,RUGR,0.2,6.2
528078,RUGR,7.05,16.95
528078,RUGR,21.45,31.9
528078,RUGR,39.85,50.95
528086,RUGR,21.9,28.7
528086,RUGR,54.9,59.85
528088,RUGR,42.9,51.4
528091,RUGR,0.45,7.95
528093,RUGR,10.5,17.65
528095,RUGR,0.35,8.1
528100,RUGR,7.3,16.45
528103,RUGR,6.8,14.5
528103,RUGR,27.65,33.55
528108,RUGR,8.35,15.05
528112,RUGR,7.75,17.8
528179,RUGR,18.1,24.05
528189,RUGR,48.75,54.5
528214,RUGR,26.05,32.85
528216,RUGR,0,1.7
528216,RUGR,35.5,44.25
528216,RUGR,46.65,54.45
528217,RUGR,45.9,56.85
528218,RUGR,34.2,40
528218,RUGR,42.25,54.45
528218,RUGR,54.5,58.85
528219,RUGR,2.7,11.45
528219,RUGR,23.85,34.9
528219,RUGR,49.4,58.25
528220,RUGR,0.55,6.9
528220,RUGR,41.55,53.7
528221,RUGR,15.1,22
528221,RUGR,52.35,59.95
528223,RUGR,5.05,15.5
528223,RUGR,33.85,45.3
528225,RUGR,40.4,51.35
528226,RUGR,25.95,31.1
528226,RUGR,42.75,49.85
528227,RUGR,1.45,11.55
528227,RUGR,29.3,38.1
528227,RUGR,47.1,56.95
528229,RUGR,28.2,39.75
528231,RUGR,32.35,43.05
528235,RUGR,15.55,26.55
528243,RUGR,19.5,29.9
528245,RUGR,48.35,57.3
528248,RUGR,8.7,16.7
528248,RUGR,18.45,30.55
528249,RUGR,15.45,21.3
528251,RUGR,47.25,55.15
528251,RUGR,55.3,59.75
528253,RUGR,11.85,19.85
528260,RUGR,21.45,33.9
528270,RUGR,54.45,59.95
528273,RUGR,55.4,59.95
528294,RUGR,21.05,29.2
528294,RUGR,31.45,38.45
528294,RUGR,46.65,55
528319,RUGR,52.4,59.6
528320,RUGR,38.75,52.95
528325,RUGR,26.9,36.5
528348,RUGR,21.5,28.1
528399,RUGR,38.3,44.05
528415,RUGR,13.7,21.45
528418,RUGR,19.4,29.75
528418,RUGR,29.95,35.45
528419,RUGR,11.05,21.3
528419,RUGR,47.45,58.7
528424,RUGR,5.55,13.05
528432,RUGR,8.3,18.95
528432,RUGR,55.25,59.8
528444,RUGR,51.45,58.9
528445,RUGR,11.6,18.25
528445,RUGR,51.05,58.5
528455,RUGR,30.55,37.9
528456,RUGR,14,21.85
528456,RUGR,45.35,52.85
528457,RUGR,49.6,57.45
528460,RUGR,10.8,14.8
528465,RUGR,28.25,35.95
528470,RUGR,5.7,19.45
528471,RUGR,2.3,7.65
528471,RUGR,39.55,46.75
528484,RUGR,21.5,28.4
528484,RUGR,38.1,43.75
528490,RUGR,12.8,24.75
528510,RUGR,47.15,58.15
528513,RUGR,6.8,16.6
528513,RUGR,16.2,22.85
528513,RUGR,56.35,59.9
528515,RUGR,32.3,40.4
528515,RUGR,40.45,46.35
528518,RUGR,0.1,5.4
528518,RUGR,37.75,48.75
528520,RUGR,39.05,48.8
528522,RUGR,34.4,45.7
528528,RUGR,54.05,59.95
528530,RUGR,18.7,30.1
528535,RUGR,0.5,12.1
528535,RUGR,39.25,47.4
528538,RUGR,22.4,34.2
528539,RUGR,49.45,57.15
528541,RUGR,35.1,43
528545,RUGR,31,43.4
528546,RUGR,10.05,21
528546,RUGR,52.2,59.9
528550,RUGR,0.15,3.95
528554,RUGR,11.6,20.5
528556,RUGR,41.75,48.45
528557,RUGR,49.8,58.35
528559,RUGR,17.95,23.5
528560,RUGR,6.05,12.95
528674,RUGR,19.7,28.55
528693,RUGR,41.25,51
528703,RUGR,45.75,53.8
528708,RUGR,46.2,58.9
528712,RUGR,21.25,32.2
528713,RUGR,15.45,24.4
528713,RUGR,24.6,31.3
528713,RUGR,41.35,51.75
528714,RUGR,35.1,43.1
528714,RUGR,43.25,50.1
528721,RUGR,29.3,46.7
528724,RUGR,2.4,13.75
528724,RUGR,28.9,36.05
528725,RUGR,9.85,19.75
528735,RUGR,14.75,22.45
528735,RUGR,45.75,55.05
528742,RUGR,23.75,31.7
528746,RUGR,14.55,26.2
528755,RUGR,37.55,46.9
528761,RUGR,50.4,59.65
528765,RUGR,0.25,10.6
528770,RUGR,51.5,59.9
528789,RUGR,1.05,12.85
528900,RUGR,27.75,39.7
528902,RUGR,8.6,20.4
528902,RUGR,20.9,31.8
528902,RUGR,56.35,59.95
528903,RUGR,4.75,15.65
528903,RUGR,32.45,42.75
528903,RUGR,42.9,48.8
528904,RUGR,4.1,17.3
528904,RUGR,35.1,47.45
528906,RUGR,41.5,53.05
528907,RUGR,0.1,10.05
528907,RUGR,47.9,57.55
528908,RUGR,0.3,8.8
528910,RUGR,33.8,41.4
528911,RUGR,0.55,9.15
528911,RUGR,18.05,28.45
528911,RUGR,48.1,58.15
528915,RUGR,38.75,45.4
528918,RUGR,22.2,32.3
528919,RUGR,49.9,58.9
528924,RUGR,20.65,28.7
528928,RUGR,2.8,8.7
528932,RUGR,46.35,55.6
528933,RUGR,0.05,10.05
528934,RUGR,53.35,59.95
528935,RUGR,0.15,6.85
528935,RUGR,45.5,56.45
528941,RUGR,30.4,43
528948,RUGR,20.45,31.2
528954,RUGR,0.75,7.55
528956,RUGR,8.15,16.7
528956,RUGR,35.05,46.85
528960,RUGR,4.3,14.75
528960,RUGR,31.75,38.35
528961,RUGR,3.05,9.05
528962,RUGR,9.5,20.95
528963,RUGR,20.65,32.15
528963,RUGR,46.3,58.3
528964,RUGR,48.65,56.65
528970,RUGR,35.95,46.5
528971,RUGR,19.95,28.2
528971,RUGR,31.25,41.75
528972,RUGR,29.9,39.15
528974,RUGR,4.25,10.9
528979,RUGR,0.2,6.35
528987,RUGR,13.55,25.45
528987,RUGR,52.8,59.85
528991,RUGR,5.95,17.45
528992,RUGR,4.1,11.15
528992,RUGR,17.85,28.85
528992,RUGR,46.35,55.1
528992,RUGR,55.7,59.45
528994,RUGR,45.15,50.9
528994,RUGR,56,59.6
529002,RUGR,13.85,31.5
529002,RUGR,58,59.95
529028,RUGR,16.55,24.35
529041,RUGR,26.45,34.4
529045,RUGR,16.7,25.55
529051,RUGR,50.85,57.55
529053,RUGR,17,28.25
529053,RUGR,28.55,37.05
529054,RUGR,37.15,46.5
529057,RUGR,49.45,59.1
529065,RUGR,8.75,18.75
529065,RUGR,48.4,56.05
529093,RUGR,2.4,9.45
529094,RUGR,34.5,46.95
529096,RUGR,26.95,36.55
529096,RUGR,43.45,58.2
529099,RUGR,2.6,12.15
529099,RUGR,24.7,36.85
529099,RUGR,56.55,59.95
529103,RUGR,10.65,21.8
529104,RUGR,24.05,35.75
529104,RUGR,33.65,43.15
529105,RUGR,5.75,17.25
529105,RUGR,22.9,34.05
529105,RUGR,50.35,58
529106,RUGR,19.25,30.65
529109,RUGR,18.95,30.55
529110,RUGR,13.5,24.55
529110,RUGR,47.55,58.6
529111,RUGR,11.9,17.7
529113,RUGR,45.3,56.75
529115,RUGR,31.4,43.75
529118,RUGR,51.35,59.9
529121,RUGR,33.2,44.4
529130,RUGR,0.15,8.45
529139,RUGR,36.65,45.25
529142,RUGR,31.05,42.75
529202,RUGR,47.25,58.45
529226,RUGR,28.6,38.2
529239,RUGR,34.25,43.55
529301,RUGR,4.7,11.85
529301,RUGR,12,17.8
529301,RUGR,32.25,39
529319,RUGR,31.8,44
529322,RUGR,11.55,23.2
529322,RUGR,49.45,59.8
529327,RUGR,18.25,26.05
529327,RUGR,26.1,36.45
529328,RUGR,0.1,6.6
529328,RUGR,30.25,37.5
529328,RUGR,51.7,59.95
529337,RUGR,33.95,42.4
529339,RUGR,24.3,30.8
529339,RUGR,30.9,36.95
529346,RUGR,11.15,23.2
529348,RUGR,28,35.9
529348,RUGR,55.85,59.95
529353,RUGR,6.85,15.05
529356,RUGR,18.75,27.3
529367,RUGR,21.7,33.05
529368,RUGR,13.5,20.3
529368,RUGR,45.9,52.4
529369,RUGR,2.85,14.25
529371,RUGR,10.55,27.9
529373,RUGR,9.6,17.1
529378,RUGR,22.15,33.35
529379,RUGR,40.75,51.9
529380,RUGR,1.8,10.65
529381,RUGR,17.2,26.75
529381,RUGR,38.5,45.15
529382,RUGR,14.4,27.2
529382,RUGR,30.85,36.9
529384,RUGR,30.25,38.6
529385,RUGR,0.1,3.6
529387,RUGR,0.3,6.2
529390,RUGR,25.45,31.25
529390,RUGR,54.55,59.8
529391,RUGR,0.05,4.95
529391,RUGR,10.25,17.95
529391,RUGR,41.2,52.2
529396,RUGR,6.1,13.35
529396,RUGR,35.45,46.25
529402,RUGR,16.95,24.8
529402,RUGR,30.3,38.9
529402,RUGR,38.95,45.7
529404,RUGR,29.8,37.45
529405,RUGR,38.5,47.8
529411,RUGR,0.55,5.35
529413,RUGR,46.95,57.5
529416,RUGR,33.2,43.55
529417,RUGR,24.85,34.65
529423,RUGR,0.6,9.25
529428,RUGR,0,1.7
529428,RUGR,20.6,29.9
529429,RUGR,40,48.5
529436,RUGR,15.35,23.2
529436,RUGR,24.25,31.7
529441,RUGR,4.95,13.5
529441,RUGR,24.05,33.7
529447,RUGR,2.95,15.45
529449,RUGR,24.15,33.95
529449,RUGR,48.7,59.95
529452,RUGR,41.8,49.75
529452,RUGR,49.95,57.2
529455,RUGR,31.65,38.45
529456,RUGR,35.05,41.1
529456,RUGR,53.35,59.9
529457,RUGR,13.1,23.8
529462,RUGR,0.15,3.85
529465,RUGR,32.65,40.95
529466,RUGR,0,6.9
529468,RUGR,7.55,16.45
529469,RUGR,14.7,24.25
529472,RUGR,0.05,4
529473,RUGR,1.55,13.55
529473,RUGR,14.55,20.3
529473,RUGR,53.7,59.8
529476,RUGR,16.4,22.9
529478,RUGR,15.75,23.35
529483,RUGR,41.55,48.55
529487,RUGR,39.6,51.4
529487,RUGR,55.6,59.95
529488,RUGR,40,52.2
529489,RUGR,41.5,52.95
529495,RUGR,0.1,9.2
529505,RUGR,15.35,26.2
529505,RUGR,25.85,30.6
529506,RUGR,22.95,28.8
529507,RUGR,25.05,33.05
529524,RUGR,53.8,59.95
529526,RUGR,51.55,59.1
529559,RUGR,5.75,11.05
530269,RUGR,22.9,30.8
530269,RUGR,31.25,37.1
530269,RUGR,43.35,49.5
530276,RUGR,49.6,55.45
530278,RUGR,54.95,59.95
530284,RUGR,24.45,31.65
530312,RUGR,45.2,52.4
530318,RUGR,25.7,34.65
530353,RUGR,50.35,59.85
530362,RUGR,42.35,49.75
530382,RUGR,0.05,5.8
530386,RUGR,44.95,55.75
530397,RUGR,0.35,5.75
530727,RUGR,2.55,11
530760,RUGR,49.25,57.1
530780,RUGR,29.45,36.3
530811,RUGR,15.55,24.85
530855,RUGR,37.1,47.65
530916,RUGR,38.6,46.7
530921,RUGR,30.85,36.9
530925,RUGR,17.25,26.3
530925,RUGR,40.65,52.05
530927,RUGR,5.4,11.6
530928,RUGR,0.2,3.5
530929,RUGR,0.15,5.85
530931,RUGR,9.4,17.6
530936,RUGR,0.2,5.6
530936,RUGR,42.95,49
530936,RUGR,52.6,56.75
530956,RUGR,36.7,45.95
530968,RUGR,32.4,38.8
530968,RUGR,39.85,47.3
530972,RUGR,22.25,29.75
530976,RUGR,6,14.85
531074,RUGR,7.25,16.65
531075,RUGR,0.75,9.75
531077,RUGR,51.4,59.7
531122,RUGR,44.2,50.1
531122,RUGR,50.5,59.15
531170,RUGR,23.25,35.15
531226,RUGR,13.7,19.1
531228,RUGR,55.7,59.95
531234,RUGR,36.2,43.5
531239,RUGR,5.65,10.25
531251,RUGR,35.45,42.4
531335,RUGR,12.7,20.9
531346,RUGR,10.2,20.65
531346,RUGR,39.85,45.65
531347,RUGR,47.9,56
531348,RUGR,8.85,18.05
531348,RUGR,45.7,57.9
531350,RUGR,10.3,21.45
531350,RUGR,41.25,51.8
531350,RUGR,55.15,59.95
531352,RUGR,0.2,6.05
531353,RUGR,45.85,54.9
531354,RUGR,27.3,37.1
531355,RUGR,55.1,59.95
531357,RUGR,37.7,47.85
531406,RUGR,23.95,35.5
531409,RUGR,1.9,11.9
531411,RUGR,16.6,28.1
531412,RUGR,0.15,8.05
531416,RUGR,4.9,17.3
531417,RUGR,25.9,36.75
531418,RUGR,18,29.5
531424,RUGR,0.1,7.9
531424,RUGR,20.7,29.55
531427,RUGR,25.75,35.9
531428,RUGR,10.05,21
531428,RUGR,54.95,59.9
531440,RUGR,33.3,43.3
531442,RUGR,8.85,19.35
531448,RUGR,8.05,19.5
531448,RUGR,38.1,48.2
531448,RUGR,48.3,54.9
531469,RUGR,53.25,59.65
531472,RUGR,45.1,55.65
531480,RUGR,14.75,23.4
531480,RUGR,51.35,59.85
531486,RUGR,43.45,54.45
531491,RUGR,44.75,55.1
531501,RUGR,57.95,59.9
531505,RUGR,17.1,25.05
531513,RUGR,51.25,59.9
531514,RUGR,40.6,50.5
531516,RUGR,3.9,12.2
531516,RUGR,12.5,17.1
531518,RUGR,16.8,28.3
531531,RUGR,31.7,41.5
531537,RUGR,11.35,19.3
531538,RUGR,22.6,32.6
531542,RUGR,19.95,29.15
531542,RUGR,52.8,59.9
531550,RUGR,5.25,12.95
531573,RUGR,28.7,40.55
531574,RUGR,29.3,39.1
531575,RUGR,0.4,5.6
531575,RUGR,25.65,36.35
531575,RUGR,49.4,59.85
531577,RUGR,0.3,10.65
531584,RUGR,31.05,39.2
531611,RUGR,39,47
531658,RUGR,35.05,43.35
531678,RUGR,0.1,2.9
531706,RUGR,51.95,59.1
531708,RUGR,0.2,10.8
531731,RUGR,52.2,59.85
531734,RUGR,0.5,9.3
532295,RUGR,33.6,41.9
532309,RUGR,1.95,12.95
532390,RUGR,24.95,31.55
532396,RUGR,0.1,4
532413,RUGR,27.5,36.6
532723,RUGR,24.65,33.1
532723,RUGR,55.75,59.95
532738,RUGR,47.05,58.4
532741,RUGR,43.05,54.7
532767,RUGR,9.1,17
532767,RUGR,45.25,53.9
532775,RUGR,26.3,33.25
532777,RUGR,29,39.3
532785,RUGR,42.9,52.15
532816,RUGR,51.9,59.25
532882,RUGR,39.8,46.05
533017,RUGR,19.3,32.1
533033,RUGR,35.95,42.25
533035,RUGR,12.95,22.45
533039,RUGR,0.15,8.35
533063,RUGR,15,23.65
533328,RUGR,7.85,16.6
533333,RUGR,15.15,23.1
533347,RUGR,14.75,23.5
533347,RUGR,32.95,43.4
533355,RUGR,37.75,42.7
533431,RUGR,25.05,37.9
533432,RUGR,8.4,19.6
533432,RUGR,53.5,59.8
533456,RUGR,55.45,59.95
533497,RUGR,20.45,31.5
533500,RUGR,37.8,51
533517,RUGR,29.3,39.95
533518,RUGR,42,52.45
533520,RUGR,0.5,7.4
533523,RUGR,5.8,19.9
533525,RUGR,30.7,41.35
533525,RUGR,48.8,59.2
533531,RUGR,43.75,52.35
533534,RUGR,52.7,59.85
533574,RUGR,8.6,12.1
533761,RUGR,23.9,33.35
533769,RUGR,23.85,32.15
533775,RUGR,12,19.85
533778,RUGR,14.65,22.8
533790,RUGR,0.15,4.75
533790,RUGR,5.15,11.05
533791,RUGR,35.55,42.2
533805,RUGR,41.95,50.35
533814,RUGR,49.2,59.1
533983,RUGR,1.55,9.05
533983,RUGR,48.7,57.45
533992,RUGR,0,5.95
533997,RUGR,23.95,36.65
533997,RUGR,50.35,59.65
533998,RUGR,0.1,3.3
533999,RUGR,0.15,9.8
533999,RUGR,57.55,59.8
534004,RUGR,8.4,19.25
534004,RUGR,41.95,50.55
534006,RUGR,0.15,5.35
534006,RUGR,18.2,26.9
534006,RUGR,37.35,44.5
534006,RUGR,55.85,59.3
534012,RUGR,49.7,59.95
534015,RUGR,21.5,29.85
534020,RUGR,12.7,21.85
534022,RUGR,8.05,16.85
546219,RUGR,28.95,39.15
546388,RUGR,28.8,35.4
546894,RUGR,46.7,58.75
546903,RUGR,0.1,1
546903,RUGR,24.15,31.75
546907,RUGR,9.3,15.7
546907,RUGR,32.95,39.55
546908,RUGR,0.5,12.2
546915,RUGR,54.45,58.8
546916,RUGR,23.5,34.65
546925,RUGR,31.45,42.3
546935,RUGR,34.65,43.45
546936,RUGR,6.4,18.25
546936,RUGR,50.2,57.3
546938,RUGR,19.8,26
546938,RUGR,48.25,59.7
546940,RUGR,0.2,6.8
546953,RUGR,16.1,22.5
546957,RUGR,13.05,21.2
546957,RUGR,38.35,45.45
546958,RUGR,24.3,33.35
546968,RUGR,9.75,20.2
546972,RUGR,0.7,9.1
547197,RUGR,0.3,5.65
547201,RUGR,20.4,27.1
547201,RUGR,39.2,46.8
547215,RUGR,30.65,40.15
547215,RUGR,57.3,59.7
547220,RUGR,9,15.7
547220,RUGR,15.75,24.7
547225,RUGR,34.2,42.5
547226,RUGR,34.7,45.7
547392,RUGR,25.55,36.85
547419,RUGR,38.9,46.5
547425,RUGR,2.65,9.2
547426,RUGR,34.75,41.5
547429,RUGR,32.95,41.4
547466,RUGR,41.25,48.55
548147,RUGR,42.4,47.2
