recording,species,start_time,end_time
375031,BTNW,33.06,34.91
375031,BTNW,39.78,41.74
375031,BTNW,45.99,48
375031,BTNW,55.24,56.95
375032,BTNW,3.31,5.26
375032,BTNW,6.4,8.15
375032,BTNW,11.04,13.02
375032,BTNW,18.06,19.74
375032,BTNW,19.83,21.64
375032,BTNW,28.44,30.09
375032,BTNW,29.86,31.47
375032,BTNW,36.72,38.82
375032,BTNW,38.92,40.7
375032,BTNW,43.97,45.81
375032,BTNW,46.57,48.31
375032,BTNW,54.57,56.98
375032,BTNW,57.67,59.68
375033,BTNW,2.46,3.67
375033,BTNW,11.25,12.35
375033,BTNW,19.29,20.89
375033,BTNW,23.11,24.25
375033,BTNW,36.5,37.85
375033,BTNW,49.63,51.14
375037,BTNW,33.21,34.79
375037,BTNW,48.28,49.92
375043,BTNW,4.95,6.76
375043,BTNW,6.48,7.84
375043,BTNW,14.54,16.52
375043,BTNW,24.7,26.66
375043,BTNW,31.8,33.56
375043,BTNW,33.88,35.71
375043,BTNW,42.08,43.83
375043,BTNW,43.23,45.09
375043,BTNW,49.88,51.92
375043,BTNW,53.66,55.51
375043,BTNW,55.76,57.87
375045,BTNW,19.18,20.37
375047,BTNW,6.16,7.56
375047,BTNW,15.95,17.38
375047,BTNW,25.95,27.64
375047,BTNW,34.68,36.59
375047,BTNW,43.34,44.75
375047,BTNW,58.78,60
375048,BTNW,48.1,49.59
375048,BTNW,55.27,56.82
375048,BTNW,59.02,60
375053,BTNW,0.01,0.85
375053,BTNW,8.42,10.02
375053,BTNW,20.43,22.08
375053,BTNW,31.06,32.6
375053,BTNW,40.33,42.24
375053,BTNW,49.81,51.16
375053,BTNW,57.77,59.4
375054,BTNW,25.25,26.25
375054,BTNW,28.75,29.95
375054,BTNW,35.05,36.34
375054,BTNW,48.66,49.84
375056,BTNW,9.68,11.46
375057,BTNW,13.8,15.24
375057,BTNW,23.88,25.47
375057,BTNW,41.75,43.45
375057,BTNW,53.61,55.31
375058,BTNW,23.88,25.21
375058,BTNW,33.6,35.05
375061,BTNW,23.13,24.08
375061,BTNW,30.83,31.88
375061,BTNW,46.66,47.99
375061,BTNW,54.74,55.89
375070,BTNW,3.44,5.47
375070,BTNW,10.24,12.14
375070,BTNW,17.03,19.03
375070,BTNW,24.41,26.34
375070,BTNW,31.15,33.11
375070,BTNW,37.81,39.74
375070,BTNW,43.81,45.87
375070,BTNW,52.34,54.33
375070,BTNW,59.51,60
375071,BTNW,0.13,1.94
375071,BTNW,9.54,11.54
375071,BTNW,17.36,19.29
375071,BTNW,25,26.8
375071,BTNW,31.7,33.78
375071,BTNW,38.3,40.41
375071,BTNW,46.1,48.01
375072,BTNW,3.5,5.25
375072,BTNW,10.58,12.41
375072,BTNW,15.73,17.57
375072,BTNW,20.58,22.34
375072,BTNW,26.36,28.24
375072,BTNW,32.43,34.31
375072,BTNW,48.6,50.51
375072,BTNW,56.23,58.33
375073,BTNW,17.75,19.44
375073,BTNW,28,29.58
375073,BTNW,35.53,37.06
375080,BTNW,8.03,9.37
375080,BTNW,28.01,29.15
375080,BTNW,37.11,38.42
375080,BTNW,50.61,51.79
375080,BTNW,59.14,60
375083,BTNW,2.1,4.09
375083,BTNW,13.31,14.75
375083,BTNW,21.3,22.9
375083,BTNW,29.95,31.64
375083,BTNW,41.46,42.85
375083,BTNW,49.65,51.25
375083,BTNW,58.94,60
375089,BTNW,1.19,2.79
375089,BTNW,9.49,11.27
375089,BTNW,24.53,26.52
375092,BTNW,7.79,9.84
375092,BTNW,15.68,17.74
375092,BTNW,23.58,25.53
375092,BTNW,34.11,35.99
375092,BTNW,43.05,44.88
375092,BTNW,51.7,53.48
375093,BTNW,8.94,10.44
375093,BTNW,20.05,21.56
375093,BTNW,30.11,31.6
375093,BTNW,39.96,41.47
375093,BTNW,49.93,51.48
375094,BTNW,32.56,34.09
375094,BTNW,39.54,41.17
375094,BTNW,55.88,57.08
387422,BTNW,10.1,11.9
387425,BTNW,46.84,48.8
387480,BTNW,36.29,37.98
387533,BTNW,11.39,13.1
387533,BTNW,22.28,23.47
387533,BTNW,35.13,36.77
387580,BTNW,21.62,23.18
387580,BTNW,52.5,54.04
387583,BTNW,33.63,35.32
387583,BTNW,42.92,44.65
387583,BTNW,52.78,54.67
387588,BTNW,27.1,28.41
387588,BTNW,50.43,52.08
387592,BTNW,2.1,3.76
387593,BTNW,7.13,8.99
387593,BTNW,15.99,18.19
387593,BTNW,35.25,37.15
387593,BTNW,47.88,49.91
387593,BTNW,59.5,60
393497,BTNW,4.81,6.51
393497,BTNW,17.98,20.11
393497,BTNW,39.53,41.34
393510,BTNW,7.66,9.7
393510,BTNW,18,20.04
393510,BTNW,28.05,29.99
393510,BTNW,37.39,39.43
393513,BTNW,0.99,2.94
393513,BTNW,21.78,23.87
393513,BTNW,28.06,30.45
393513,BTNW,35.05,36.99
393513,BTNW,40.81,43.06
393513,BTNW,52.98,55.32
393536,BTNW,7.64,9.77
393536,BTNW,27.25,29.34
393536,BTNW,34.13,35.78
393536,BTNW,36.55,38.34
393536,BTNW,54.51,55.97
393549,BTNW,0.43,2.04
393549,BTNW,11.01,12.79
393549,BTNW,29.88,31.39
393549,BTNW,39.75,41.15
393549,BTNW,49.29,50.77
393549,BTNW,59.28,60
393550,BTNW,27.54,29
393550,BTNW,49.78,51.32
393551,BTNW,1.84,3.87
393551,BTNW,3.43,5.46
393551,BTNW,8.55,10.79
393551,BTNW,16.4,18.6
393551,BTNW,23.54,25.52
393551,BTNW,30.1,31.89
393551,BTNW,32.23,34.32
393551,BTNW,39.44,41.59
393551,BTNW,46.65,48.66
393551,BTNW,47.8,49.49
393551,BTNW,54.35,56.43
393551,BTNW,56.46,58.35
393557,BTNW,1.39,3.24
393557,BTNW,14.15,16.05
393557,BTNW,25.81,27.82
393557,BTNW,36.45,38.29
393557,BTNW,51.25,52.93
393559,BTNW,9.14,10.92
393559,BTNW,23.53,25.34
393559,BTNW,35.44,37.14
393559,BTNW,47.21,48.94
393561,BTNW,25,26
393566,BTNW,6.03,7.68
393566,BTNW,15.51,17.25
393566,BTNW,25.2,26.84
393566,BTNW,35.84,37.64
393566,BTNW,49.08,50.67
393597,BTNW,4.96,7.1
393597,BTNW,11.34,13.57
393597,BTNW,19.33,21.42
393597,BTNW,40.69,42.77
393597,BTNW,50.51,52.52
393597,BTNW,58.33,60
393600,BTNW,2.45,4.29
393600,BTNW,12.7,14.44
393600,BTNW,31.86,33.51
393600,BTNW,41.68,43.39
393600,BTNW,52.35,54.31
393604,BTNW,6.29,8.15
393604,BTNW,16.34,18.08
393604,BTNW,29.14,31.13
393604,BTNW,45.83,47.77
393604,BTNW,54.91,56.67
393611,BTNW,4.18,6.02
393611,BTNW,13.61,15.24
393611,BTNW,30.11,32.22
393611,BTNW,39.81,41.67
393611,BTNW,50.79,52.57
393611,BTNW,53.49,55.12
393612,BTNW,48.24,50.14
393612,BTNW,54.4,56.44
393613,BTNW,19.13,20.68
393613,BTNW,27.59,29.24
393613,BTNW,36.01,37.46
393613,BTNW,45.39,46.78
393630,BTNW,0.05,1.95
393630,BTNW,22.85,24.8
393630,BTNW,39.45,41.45
393630,BTNW,48.41,50.39
393630,BTNW,57.99,59.93
393653,BTNW,2.08,4.02
393653,BTNW,10.46,12.36
393653,BTNW,18.69,20.62
393653,BTNW,25.69,27.77
393653,BTNW,32.94,34.89
393653,BTNW,42.63,44.52
393653,BTNW,53.39,55.39
393664,BTNW,17.74,19.23
393664,BTNW,49.35,50.86
393664,BTNW,50.63,52.08
393675,BTNW,11.3,13
393675,BTNW,19.11,20.86
393675,BTNW,26.18,27.93
393675,BTNW,34.44,36.29
393675,BTNW,43.09,45.24
393675,BTNW,51.05,52.94
393679,BTNW,3.85,5.96
393679,BTNW,29.66,31.49
393679,BTNW,49.51,51.65
393679,BTNW,55.63,57.69
393684,BTNW,7.09,8.8
393684,BTNW,16.64,18.33
393684,BTNW,25.63,27.59
393684,BTNW,35.59,37.39
393684,BTNW,41.84,43.78
393684,BTNW,44.13,45.87
393684,BTNW,51.19,53.08
393684,BTNW,53.44,55.17
393695,BTNW,4.66,6.82
393695,BTNW,12,13.99
393695,BTNW,19.21,21.4
393695,BTNW,25.89,27.8
393695,BTNW,32.16,34.3
393695,BTNW,40.23,42.37
393695,BTNW,47.6,49.65
393695,BTNW,54.69,56.88
393706,BTNW,2.43,4.26
393706,BTNW,14.11,16.05
393706,BTNW,58.61,60
393711,BTNW,7.36,9.22
393711,BTNW,28.31,29.97
393711,BTNW,30.99,32.69
393711,BTNW,38.81,40.27
393711,BTNW,47.08,48.91
393711,BTNW,55.19,56.9
393724,BTNW,39.11,40.3
393730,BTNW,4.76,6.82
393730,BTNW,7.94,10.04
393730,BTNW,15.98,18.02
393730,BTNW,20.64,22.47
393730,BTNW,28.03,30.11
393730,BTNW,32.04,33.95
393730,BTNW,39.88,41.61
393730,BTNW,41.15,42.93
393730,BTNW,50.63,52.63
393730,BTNW,52.31,54.32
393734,BTNW,0.05,1.48
393734,BTNW,18.94,20.78
393734,BTNW,29.99,31.78
393734,BTNW,43.04,44.93
393734,BTNW,51.16,53.29
393737,BTNW,4.95,6.75
393737,BTNW,16.55,18.33
393737,BTNW,28.25,30.15
393737,BTNW,41.13,42.82
393737,BTNW,51.29,52.88
393740,BTNW,0.03,1.64
393740,BTNW,7.76,9.54
393740,BTNW,15.15,16.99
393740,BTNW,27.21,28.96
393740,BTNW,34.43,36.31
393740,BTNW,41.86,43.55
393740,BTNW,50.35,52.25
393757,BTNW,13.96,15.54
393757,BTNW,34.51,36.14
393757,BTNW,40.5,42.05
393757,BTNW,46.23,48.06
393763,BTNW,10.55,12.2
393763,BTNW,19.14,20.83
393763,BTNW,27.78,29.52
393763,BTNW,37.43,38.83
393763,BTNW,40.6,42.64
393763,BTNW,53.23,54.92
393770,BTNW,12.51,14.61
393770,BTNW,17.14,19.05
393770,BTNW,22.91,24.95
393770,BTNW,28.33,30.76
393770,BTNW,34.98,36.89
393770,BTNW,42.28,44.19
393770,BTNW,50.21,52.27
393770,BTNW,56.98,59.04
393777,BTNW,3.86,6.45
393777,BTNW,25.06,27.06
393784,BTNW,2.23,3.83
393784,BTNW,12.15,14.01
393784,BTNW,22.21,23.61
393784,BTNW,31.76,33.5
393784,BTNW,41.68,43.26
393784,BTNW,51.54,53.35
393805,BTNW,30.66,32.6
393805,BTNW,30.74,32.53
393807,BTNW,40.96,42.7
393817,BTNW,15.35,17.23
393817,BTNW,27.49,29.45
393817,BTNW,36.14,37.89
393817,BTNW,45,46.88
393817,BTNW,53.04,54.83
393819,BTNW,9.49,10.98
393819,BTNW,25.55,26.94
393819,BTNW,32.33,33.86
393819,BTNW,38.94,40.68
393819,BTNW,48.33,49.88
393819,BTNW,58.68,60
393820,BTNW,0,1.11
393820,BTNW,1.69,3.5
393820,BTNW,6.75,8.34
393820,BTNW,10,12.13
393820,BTNW,14.36,15.8
393820,BTNW,16.86,18.76
393820,BTNW,20.88,22.66
393820,BTNW,23.18,25.46
393820,BTNW,29.75,31.45
393820,BTNW,32.06,34.3
393820,BTNW,37.54,39.6
393820,BTNW,38.88,40.69
393820,BTNW,43.2,45.34
393820,BTNW,45.89,47.58
393820,BTNW,49.04,51.17
393820,BTNW,52.84,54.3
393820,BTNW,55.69,57.82
393825,BTNW,3.86,5.7
393825,BTNW,12.39,13.92
393825,BTNW,18.25,20.6
393825,BTNW,28.41,30.47
393825,BTNW,35.4,37.54
393825,BTNW,45.49,47.77
393829,BTNW,0.55,2.58
393829,BTNW,9.38,11.53
393829,BTNW,16.96,19.1
393829,BTNW,24.96,27.29
393829,BTNW,33.76,35.64
393829,BTNW,41.33,43.53
393829,BTNW,49.71,51.66
393829,BTNW,57.28,59.04
393834,BTNW,7.16,8.91
393834,BTNW,17.41,19.24
393834,BTNW,32.75,34.68
393834,BTNW,46.24,48.44
393838,BTNW,4.68,6.71
393838,BTNW,12.54,14.53
393838,BTNW,19.05,21.15
393838,BTNW,25.75,27.95
393838,BTNW,31.88,34.06
393838,BTNW,38.75,40.8
393838,BTNW,46.89,49.18
393838,BTNW,53.51,55.77
393838,BTNW,59.64,60
393842,BTNW,0.16,2.07
393842,BTNW,22.6,24.44
393842,BTNW,46.03,47.68
393844,BTNW,8.76,10.41
393844,BTNW,18.11,19.64
393844,BTNW,26.91,28.55
393844,BTNW,36.68,38.13
393844,BTNW,45.89,47.49
393844,BTNW,55,56.64
393863,BTNW,1.43,3.19
393863,BTNW,7.56,9.64
393863,BTNW,15.74,17.63
393863,BTNW,21.84,23.99
393863,BTNW,28.55,30.5
393863,BTNW,35.8,37.69
393863,BTNW,42,44.13
393863,BTNW,49.85,51.84
393863,BTNW,57.31,59.17
393865,BTNW,0.04,1.83
393865,BTNW,9.94,11.74
393865,BTNW,21.01,22.64
393865,BTNW,39.31,41.17
393865,BTNW,40.68,42.31
393865,BTNW,45.08,46.88
393865,BTNW,55.58,57.27
393872,BTNW,6.98,8.66
393872,BTNW,8.96,10.56
393872,BTNW,16.06,18.16
393872,BTNW,25.79,27.75
393872,BTNW,45.04,46.79
393872,BTNW,48.41,50.02
393872,BTNW,54.89,56.53
393873,BTNW,11.21,13.01
393873,BTNW,20.14,21.85
393873,BTNW,28.73,30.67
393873,BTNW,33.01,34.49
393873,BTNW,39.2,41.4
393873,BTNW,47.33,48.59
393873,BTNW,48.91,50.84
393873,BTNW,59.15,60
393876,BTNW,7,8.4
393876,BTNW,14.78,16.08
393876,BTNW,23.16,24.41
393876,BTNW,31.61,32.97
393876,BTNW,39.88,41.29
393876,BTNW,48.39,50.1
393876,BTNW,55.94,57.32
393878,BTNW,0.1,1.75
393878,BTNW,10.6,12.33
393878,BTNW,11.53,13.28
393878,BTNW,34.99,36.58
393878,BTNW,36.88,38.33
393878,BTNW,50.43,52.24
393888,BTNW,14.55,16.29
393888,BTNW,30.88,32.93
393888,BTNW,47.66,49.56
393902,BTNW,20.68,22.22
399438,BTNW,2.51,3.8
399443,BTNW,1.53,3.31
399443,BTNW,10.09,12.03
399443,BTNW,19.05,21.05
399443,BTNW,28.57,30.42
399443,BTNW,38,39.69
399454,BTNW,14.64,15.94
399479,BTNW,6.55,8.01
399479,BTNW,16.46,17.94
399572,BTNW,0.39,2.33
399572,BTNW,17.08,18.54
399572,BTNW,30.59,32.14
399572,BTNW,37.52,39.13
399572,BTNW,44.18,45.77
399580,BTNW,2.18,4.23
399580,BTNW,12.82,14.77
399580,BTNW,24.21,26.27
399580,BTNW,33.78,35.82
399580,BTNW,43.06,45.15
399580,BTNW,56.66,58.67
399584,BTNW,30.78,32.51
399584,BTNW,39.74,41.43
399584,BTNW,49.26,50.72
399587,BTNW,11.58,13.21
399587,BTNW,19.71,21.14
399587,BTNW,26.96,28.52
399599,BTNW,54.11,55.4
399604,BTNW,10.49,12.12
399604,BTNW,31.04,33.07
399624,BTNW,3.98,5.11
399624,BTNW,11.15,12.58
399624,BTNW,27.54,28.73
399624,BTNW,34.8,36.24
399624,BTNW,43.08,44.49
399624,BTNW,50.44,51.82
399624,BTNW,57.45,58.93
399643,BTNW,15.5,16.91
399679,BTNW,8.05,10.15
399679,BTNW,19.28,21.47
399679,BTNW,46.85,48.73
399680,BTNW,3.35,5.29
399680,BTNW,4.76,6.4
399680,BTNW,27.93,29.24
399680,BTNW,51.53,52.86
399685,BTNW,6.19,7.75
399685,BTNW,25.84,27.8
399685,BTNW,46.29,48.18
399685,BTNW,57.6,59.18
399720,BTNW,3.59,5.49
399720,BTNW,19.45,21.6
399720,BTNW,42.8,44.63
399720,BTNW,55.64,57.53
399744,BTNW,3.79,5.57
399744,BTNW,16.8,18.25
399744,BTNW,24.89,26.52
399744,BTNW,31.28,32.74
399744,BTNW,46.68,48.29
399744,BTNW,50.5,52.1
399757,BTNW,0.03,0.86
399757,BTNW,20.51,21.91
399782,BTNW,16.85,18.19
399782,BTNW,42.58,44.08
399819,BTNW,57.91,59.45
399829,BTNW,0.46,2.34
399829,BTNW,7.61,9.7
399829,BTNW,14.2,16.08
399829,BTNW,21.48,23.24
399829,BTNW,30.15,31.95
399829,BTNW,38.15,39.98
399829,BTNW,45.19,47.05
399829,BTNW,52.66,54.45
399829,BTNW,59.5,60
399830,BTNW,0.03,1.79
399830,BTNW,9.09,10.67
399830,BTNW,16.7,18.71
399859,BTNW,2.3,3.86
399859,BTNW,11.36,13.36
399859,BTNW,22.68,24.58
399859,BTNW,32.04,33.84
399859,BTNW,41.78,43.68
399859,BTNW,52.76,54.26
409129,BTNW,5.1,6.8
409129,BTNW,20.59,22.14
409129,BTNW,34,35.44
409129,BTNW,50.41,51.9
409130,BTNW,1.2,3.66
409130,BTNW,10.78,12.89
409130,BTNW,21.33,23.18
409130,BTNW,32.89,34.7
409130,BTNW,43.48,45.56
409130,BTNW,55.42,56.97
409320,BTNW,2.5,4.65
409320,BTNW,16.19,18.55
409320,BTNW,33.54,35.84
409320,BTNW,49.15,51.53
409320,BTNW,56.72,59.2
409325,BTNW,3.3,5.9
409325,BTNW,11.3,13.91
409325,BTNW,19.71,22.04
409325,BTNW,26.46,28.96
409325,BTNW,33.98,36.91
409325,BTNW,44.18,46.76
409325,BTNW,53,55.58
409330,BTNW,6.3,9.24
409330,BTNW,21.66,23.8
409330,BTNW,37.78,40.04
409330,BTNW,52.26,54.64
409332,BTNW,1.75,3.8
409332,BTNW,10.88,13.46
409332,BTNW,22.58,24.67
409332,BTNW,35.95,38.51
409332,BTNW,48.47,50.78
409332,BTNW,59.24,60
409333,BTNW,0.25,2.68
409333,BTNW,16.62,18.91
409333,BTNW,46.39,48.9
409334,BTNW,17.06,19.45
409336,BTNW,0,1.54
409336,BTNW,10.15,12.75
409336,BTNW,18.2,21.13
409336,BTNW,30.86,33.05
409336,BTNW,39.35,41.66
409336,BTNW,47.17,49.52
409336,BTNW,57.77,60
409340,BTNW,11.79,14.14
409340,BTNW,34.68,37.09
409340,BTNW,59.54,60
409343,BTNW,10.44,12.78
409343,BTNW,21.82,24.31
409343,BTNW,31.73,33.91
409343,BTNW,41.19,43.57
409343,BTNW,49.93,52.24
409345,BTNW,3.58,6.14
409345,BTNW,19.55,21.99
409345,BTNW,41.44,43.69
409345,BTNW,59.62,60
409348,BTNW,9.53,11.94
409348,BTNW,34.86,37.34
409422,BTNW,10.63,12.79
409422,BTNW,22.27,24.23
409422,BTNW,40.15,41.99
409422,BTNW,52.05,53.99
409552,BTNW,7.15,8.96
409552,BTNW,20.32,22.45
409552,BTNW,42.73,44.17
409552,BTNW,55.15,56.71
409553,BTNW,2.95,5.18
409553,BTNW,6.32,7.82
409553,BTNW,13.77,15.83
409553,BTNW,18.56,19.96
409553,BTNW,22.46,24.72
409553,BTNW,32.36,33.95
409553,BTNW,41.07,43.11
409553,BTNW,46.32,47.85
409553,BTNW,50.13,51.78
409553,BTNW,57.02,58.55
409555,BTNW,16.93,18.98
409555,BTNW,27.02,29.25
409555,BTNW,53.11,55.11
409557,BTNW,4.83,7.28
409557,BTNW,13.66,16.06
409557,BTNW,22.73,25.32
409557,BTNW,38.73,40.89
409557,BTNW,48.53,50.79
409557,BTNW,58.96,60
409559,BTNW,1.86,4.16
409559,BTNW,14.77,16.95
409559,BTNW,23.61,25.59
409559,BTNW,32.5,33.91
409559,BTNW,42.74,45.04
409559,BTNW,51.76,53.94
409559,BTNW,59.67,60
409561,BTNW,23.31,26.06
409563,BTNW,25.5,26.7
409566,BTNW,8.73,11.01
409566,BTNW,34.2,36.1
409566,BTNW,50.23,52.12
453233,BTNW,55.76,57.37
453234,BTNW,22.83,24.41
453234,BTNW,30.35,32.29
453234,BTNW,41.56,43.02
453234,BTNW,49.35,51.15
453234,BTNW,56.24,57.64
453261,BTNW,13.43,14.98
453261,BTNW,43.71,45.36
453261,BTNW,49.85,51.85
453261,BTNW,56.1,57.73
453274,BTNW,8.68,11.13
453274,BTNW,20.98,23.07
453274,BTNW,34.25,36.6
453274,BTNW,46.36,48.85
453274,BTNW,59.35,60
453310,BTNW,8.94,11.29
453310,BTNW,15.83,17.87
453310,BTNW,28.54,31.08
453310,BTNW,35.34,37.8
453310,BTNW,49.29,51.7
453310,BTNW,56.28,58.87
453313,BTNW,18.55,20.54
453313,BTNW,45.44,47.54
453313,BTNW,52.81,54.77
453314,BTNW,2.65,5.05
453314,BTNW,9.28,11.23
453314,BTNW,23.1,25.1
453314,BTNW,29.81,31.79
453314,BTNW,37.26,39.31
453314,BTNW,43.75,45.89
453335,BTNW,2.39,4.14
453338,BTNW,9.76,11.6
453338,BTNW,20.13,22.19
453338,BTNW,29.89,32.69
453340,BTNW,10.2,11.91
453340,BTNW,49.48,51.07
453370,BTNW,28.21,29.86
453370,BTNW,37.26,38.57
453373,BTNW,39.95,41.63
453397,BTNW,3.14,4.32
453397,BTNW,18.14,19.85
453397,BTNW,27.29,28.89
453397,BTNW,35.51,37.06
453397,BTNW,43.84,45.35
453397,BTNW,51.83,53.36
453398,BTNW,40.88,42.22
453399,BTNW,23.73,24.98
453399,BTNW,56.66,58.04
